gene_id,gene_name,gene_type,gene_length,gene_count
ENSMUSG00000042423.10,Fbrs,protein_coding,4870,1
ENSMUSG00000098267.3,Mir7060,miRNA,137,0
ENSMUSG00002075536.1,ENSMUSG00002075536,miRNA,91,0
ENSMUSG00000101225.2,1700008J07Rik,lncRNA,2432,0
ENSMUSG00000053877.13,Srcap,protein_coding,15783,2
ENSMUSG00000107023.3,Gm42715,protein_coding,12746,0
ENSMUSG00000065259.3,Snora30,snoRNA,130,0
ENSMUSG00000101845.2,Gm28198,lncRNA,471,0
ENSMUSG00000106715.4,Tmem265,protein_coding,1263,0
ENSMUSG00000030815.12,Phkg2,protein_coding,4000,0
ENSMUSG00000057176.5,Ccdc189,protein_coding,3426,0
ENSMUSG00000030816.9,Rnf40,protein_coding,5621,0
ENSMUSG00000108677.2,Gm44759,lncRNA,430,0
ENSMUSG00000099579.2,1700120K04Rik,lncRNA,546,0
ENSMUSG00000045639.15,Zfp629,protein_coding,6723,0
ENSMUSG00000108766.2,Gm44760,TEC,1173,0
ENSMUSG00000030814.18,Bcl7c,protein_coding,7222,0
ENSMUSG00000108801.2,Gm39090,lncRNA,1169,0
ENSMUSG00000076454.3,Mir762,miRNA,76,0
ENSMUSG00000042340.7,Ctf1,protein_coding,1824,0
ENSMUSG00000060034.6,Ctf2,protein_coding,1875,0
ENSMUSG00000030811.15,Fbxl19,protein_coding,4542,0
ENSMUSG00000043964.15,Orai3,protein_coding,2141,0
ENSMUSG00000042308.15,Setd1a,protein_coding,6795,0
ENSMUSG00000108815.2,Gm49388,protein_coding,5240,0
ENSMUSG00000108402.2,9430064I24Rik,TEC,2669,0
ENSMUSG00000042289.12,Hsd3b7,protein_coding,2769,0
ENSMUSG00000030806.7,Stx1b,protein_coding,4802,0
ENSMUSG00000108808.2,Gm45204,TEC,1354,0
ENSMUSG00000030805.15,Stx4a,protein_coding,2364,0
ENSMUSG00000049728.15,Zfp668,protein_coding,6778,0
ENSMUSG00000049739.11,Zfp646,protein_coding,9723,0
ENSMUSG00000044139.13,Prss53,protein_coding,2134,0
ENSMUSG00000030804.9,Gm21974,protein_coding,2037,0
ENSMUSG00000096145.3,Vkorc1,protein_coding,840,0
ENSMUSG00000108479.2,2200002A13Rik,TEC,709,0
ENSMUSG00000030802.15,Bckdk,protein_coding,3695,0
ENSMUSG00000030801.11,Kat8,protein_coding,2891,0
ENSMUSG00000030800.11,Prss8,protein_coding,1852,0
ENSMUSG00000070371.12,Prss36,protein_coding,3221,0
ENSMUSG00000030795.19,Fus,protein_coding,11695,1
ENSMUSG00000030793.5,Pycard,protein_coding,3800,0
ENSMUSG00000108353.2,Gm45205,TEC,3330,0
ENSMUSG00000087530.3,Gm15533,lncRNA,3292,0
ENSMUSG00000042828.13,Trim72,protein_coding,2233,0
ENSMUSG00000108437.2,Gm19366,processed_pseudogene,156,0
ENSMUSG00000108696.2,Gm5738,processed_pseudogene,779,0
ENSMUSG00000108381.2,Gm9299,processed_pseudogene,1140,0
ENSMUSG00000064677.3,Gm22809,snRNA,156,0
ENSMUSG00000030786.19,Itgam,protein_coding,5024,0
ENSMUSG00000108596.2,Gm49368,protein_coding,4803,0
ENSMUSG00000108578.2,Gm45700,processed_pseudogene,347,0
ENSMUSG00000030789.10,Itgax,protein_coding,4803,0
ENSMUSG00000108729.2,Gm17831,processed_pseudogene,900,0
ENSMUSG00000070369.14,Itgad,protein_coding,4510,0
ENSMUSG00000108531.2,Gm39091,lncRNA,553,0
ENSMUSG00000108354.2,4931431B13Rik,lncRNA,1437,0
ENSMUSG00000030785.9,Cox6a2,protein_coding,680,0
ENSMUSG00000108604.2,Gm44850,lncRNA,1329,0
ENSMUSG00000062944.5,9130023H24Rik,protein_coding,3574,0
ENSMUSG00000042178.7,Armc5,protein_coding,3849,0
ENSMUSG00000030782.18,Tgfb1i1,protein_coding,5585,0
ENSMUSG00000030781.14,Slc5a2,protein_coding,2897,0
ENSMUSG00000030780.16,Rusf1,protein_coding,5526,0
ENSMUSG00000093215.3,Mir3103,miRNA,67,0
ENSMUSG00000108608.2,Gm6916,transcribed_processed_pseudogene,828,0
ENSMUSG00000108636.2,Gm44650,unprocessed_pseudogene,194,0
ENSMUSG00000030844.12,Rgs10,protein_coding,1711,0
ENSMUSG00000084964.3,Gm15503,lncRNA,2176,0
ENSMUSG00000030846.16,Tial1,protein_coding,6903,2
ENSMUSG00000108668.2,Gm32816,lncRNA,1539,0
ENSMUSG00002075535.1,ENSMUSG00002075535,miRNA,125,0
ENSMUSG00000108626.2,Gm40457,lncRNA,1174,0
ENSMUSG00000030847.9,Bag3,protein_coding,2562,0
ENSMUSG00000108614.2,2610306O10Rik,TEC,612,0
ENSMUSG00000108795.2,Gm45121,lncRNA,1153,0
ENSMUSG00000096557.3,Gm7258,processed_pseudogene,300,0
ENSMUSG00000042105.19,Inpp5f,protein_coding,8323,0
ENSMUSG00000107062.2,Gm43580,processed_pseudogene,284,0
ENSMUSG00000081339.2,Gm16044,processed_pseudogene,450,0
ENSMUSG00000048170.15,Mcmbp,protein_coding,5107,0
ENSMUSG00000108388.2,Gm44673,TEC,996,0
ENSMUSG00000108648.2,Gm44674,lncRNA,415,0
ENSMUSG00002075186.1,U6,snRNA,102,0
ENSMUSG00000108720.2,Gm44672,lncRNA,1098,0
ENSMUSG00000055319.9,Sec23ip,protein_coding,8907,0
ENSMUSG00002076334.1,5S_rRNA,rRNA,118,0
ENSMUSG00000108600.2,Gm32884,lncRNA,732,0
ENSMUSG00002075006.1,ENSMUSG00002075006,miRNA,121,0
ENSMUSG00000108540.2,Gm4768,processed_pseudogene,686,0
ENSMUSG00000108785.2,Gm4259,processed_pseudogene,758,0
ENSMUSG00000070366.6,Plpp4,protein_coding,1458,0
ENSMUSG00000108713.2,Gm33027,lncRNA,4664,0
ENSMUSG00000042055.14,Wdr11,protein_coding,10449,0
ENSMUSG00000108580.2,Gm39094,lncRNA,646,0
ENSMUSG00000108481.2,Gm33248,lncRNA,758,0
ENSMUSG00000108576.2,Gm44778,lncRNA,668,0
ENSMUSG00000108504.2,Gm4265,lncRNA,674,0
ENSMUSG00000065763.3,Gm23847,snRNA,110,0
ENSMUSG00000030849.19,Fgfr2,protein_coding,10328,0
ENSMUSG00000082988.4,Gm5903,processed_pseudogene,2325,0
ENSMUSG00000030850.18,Ate1,protein_coding,5579,0
ENSMUSG00000108940.2,Gm45719,TEC,1662,0
ENSMUSG00000109016.2,Gm44647,lncRNA,428,0
ENSMUSG00000099422.5,Gm4275,transcribed_unitary_pseudogene,2006,0
ENSMUSG00002076006.1,ENSMUSG00002076006,misc_RNA,76,0
ENSMUSG00000040331.17,Nsmce4a,protein_coding,5044,0
ENSMUSG00000030852.19,Tacc2,protein_coding,15793,0
ENSMUSG00000109225.2,4930513N20Rik,TEC,1265,0
ENSMUSG00000109104.2,Gm6108,processed_pseudogene,367,0
ENSMUSG00000050189.5,Etos1,lncRNA,2015,0
ENSMUSG00000040298.7,Btbd16,protein_coding,3722,0
ENSMUSG00000086108.3,Gm5602,lncRNA,1763,0
ENSMUSG00000040268.18,Plekha1,protein_coding,8527,0
ENSMUSG00000104914.3,Mir7061,miRNA,68,0
ENSMUSG00000006205.14,Htra1,protein_coding,2879,0
ENSMUSG00000047517.14,Dmbt1,protein_coding,7718,0
ENSMUSG00000013668.10,4933402N03Rik,protein_coding,1826,0
ENSMUSG00000100759.7,1700029B22Rik,lncRNA,699,0
ENSMUSG00000006204.8,Cdcp3,protein_coding,9202,0
ENSMUSG00000118585.2,Gm52996,unprocessed_pseudogene,132,0
ENSMUSG00000040205.9,Cuzd1,protein_coding,2256,0
ENSMUSG00000030858.11,Fam24b,protein_coding,680,0
ENSMUSG00000030859.9,Fam24a,protein_coding,851,0
ENSMUSG00000040177.11,2310057M21Rik,protein_coding,13618,0
ENSMUSG00000063179.14,Pstk,protein_coding,7914,0
ENSMUSG00000108883.2,Gm44623,lncRNA,434,0
ENSMUSG00000040167.17,Ikzf5,protein_coding,5721,0
ENSMUSG00000109570.2,Gm44624,TEC,2278,0
ENSMUSG00000108910.2,Gm44625,TEC,1561,0
ENSMUSG00000030861.16,Acadsb,protein_coding,7179,0
ENSMUSG00000109399.2,Gm44982,lncRNA,471,0
ENSMUSG00000108964.2,Gm18600,processed_pseudogene,505,0
ENSMUSG00000108989.2,Gm44984,processed_pseudogene,394,0
ENSMUSG00000109087.2,Gm45105,processed_pseudogene,397,0
ENSMUSG00000040148.6,Hmx3,protein_coding,1457,0
ENSMUSG00000050100.15,Hmx2,protein_coding,3216,0
ENSMUSG00000066979.7,Bub3,protein_coding,7006,2
ENSMUSG00000062758.7,Gm16477,processed_pseudogene,801,0
ENSMUSG00000109066.2,Gm4585,processed_pseudogene,452,0
ENSMUSG00000108839.2,Gm44547,TEC,1446,0
ENSMUSG00000109014.2,Gm44546,lncRNA,368,0
ENSMUSG00000109340.2,Gm33146,processed_pseudogene,192,0
ENSMUSG00000040125.5,Gpr26,protein_coding,11571,0
ENSMUSG00000030862.14,Cpxm2,protein_coding,4622,0
ENSMUSG00002075358.1,5S_rRNA,rRNA,120,0
ENSMUSG00000086814.2,Gm15677,lncRNA,766,0
ENSMUSG00000030930.15,Chst15,protein_coding,6754,0
ENSMUSG00000109555.2,Gm44891,TEC,2223,0
ENSMUSG00000109270.2,Gm10584,lncRNA,2628,0
ENSMUSG00000109550.2,Gm44892,lncRNA,488,0
ENSMUSG00000109137.2,Gm34908,lncRNA,569,0
ENSMUSG00000108870.2,Gm44893,lncRNA,443,0
ENSMUSG00000108849.2,Gm35147,lncRNA,1820,0
ENSMUSG00000108858.2,Gm4587,processed_pseudogene,637,0
ENSMUSG00000030934.10,Oat,protein_coding,2360,0
ENSMUSG00000048528.8,Nkx1-2,protein_coding,3264,0
ENSMUSG00000087657.9,Gm16764,lncRNA,601,0
ENSMUSG00000030946.14,Lhpp,protein_coding,2416,0
ENSMUSG00000087348.2,Gm15582,lncRNA,1581,0
ENSMUSG00000030956.16,Fam53b,protein_coding,6911,0
ENSMUSG00000030960.17,Eef1akmt2,protein_coding,1764,0
ENSMUSG00000110159.2,Gm45501,TEC,2526,0
ENSMUSG00000030965.20,Abraxas2,protein_coding,8421,0
ENSMUSG00000097595.3,1500002F19Rik,lncRNA,1239,0
ENSMUSG00000109842.2,Gm45502,lncRNA,252,0
ENSMUSG00000030967.16,Zranb1,protein_coding,5472,0
ENSMUSG00000085663.2,Gm15718,lncRNA,311,0
ENSMUSG00000030970.17,Ctbp2,protein_coding,6220,0
ENSMUSG00000110282.2,B930086L07Rik,TEC,3738,0
ENSMUSG00000109816.2,4930483O08Rik,lncRNA,1030,0
ENSMUSG00000109619.2,Gm45672,lncRNA,768,0
ENSMUSG00000030976.4,Tex36,protein_coding,958,0
ENSMUSG00000110026.2,Gm35625,lncRNA,445,0
ENSMUSG00000109917.2,Gm45671,lncRNA,3920,0
ENSMUSG00000101546.2,Gm28747,lncRNA,571,0
ENSMUSG00000039990.17,Edrf1,protein_coding,6276,0
ENSMUSG00000030981.10,Mmp21,protein_coding,2665,0
ENSMUSG00000030979.14,Uros,protein_coding,3576,0
ENSMUSG00000030983.5,Bccip,protein_coding,2038,0
ENSMUSG00000030986.14,Dhx32,protein_coding,4172,0
ENSMUSG00000081431.2,Gm15483,processed_pseudogene,456,0
ENSMUSG00000109635.2,Gm45670,lncRNA,711,0
ENSMUSG00000053111.14,Fank1,protein_coding,2299,0
ENSMUSG00000054555.12,Adam12,protein_coding,10573,6
ENSMUSG00002076598.1,ENSMUSG00002076598,miRNA,123,0
ENSMUSG00000108478.2,Gm19514,TEC,4489,0
ENSMUSG00000050066.7,A130023I24Rik,lncRNA,3232,0
ENSMUSG00000030994.17,D7Ertd443e,protein_coding,7982,0
ENSMUSG00000108702.2,Gm9333,processed_pseudogene,1323,0
ENSMUSG00000058325.7,Dock1,protein_coding,9330,0
ENSMUSG00000073805.6,Insyn2a,protein_coding,6448,0
ENSMUSG00000110167.2,Gm45532,TEC,3620,0
ENSMUSG00000109608.2,Gm45597,TEC,1994,0
ENSMUSG00000077150.3,Gm24581,snoRNA,133,0
ENSMUSG00000100717.7,1700120G07Rik,lncRNA,931,0
ENSMUSG00000073804.6,Nps,protein_coding,1457,0
ENSMUSG00000109891.2,Gm45339,lncRNA,877,0
ENSMUSG00000073803.4,4930544L04Rik,TEC,3210,0
ENSMUSG00000048377.8,Foxi2,protein_coding,2657,0
ENSMUSG00000109598.2,Gm36356,lncRNA,2277,0
ENSMUSG00000050866.8,Clrn3,protein_coding,3305,0
ENSMUSG00000041836.11,Ptpre,protein_coding,10201,0
ENSMUSG00000088141.3,Mir1962,miRNA,121,0
ENSMUSG00000097471.9,5830432E09Rik,lncRNA,6112,0
ENSMUSG00000031004.9,Mki67,protein_coding,10061,7
ENSMUSG00000109910.2,Gm45240,TEC,674,0
ENSMUSG00000109831.2,Gm36431,lncRNA,947,0
ENSMUSG00000110078.2,Gm45241,lncRNA,634,0
ENSMUSG00000109898.2,6330420H09Rik,lncRNA,1316,0
ENSMUSG00000110004.2,Gm45440,TEC,1655,0
ENSMUSG00000110113.2,Gm45439,processed_pseudogene,359,0
ENSMUSG00000098031.2,Gm9341,processed_pseudogene,986,1
ENSMUSG00000110396.2,Gm36737,lncRNA,2189,0
ENSMUSG00000110027.2,C030029H02Rik,lncRNA,3792,0
ENSMUSG00000109792.2,Gm45426,TEC,3672,0
ENSMUSG00000109633.2,C230079O03Rik,lncRNA,1385,0
ENSMUSG00000109981.2,Gm36849,lncRNA,680,0
ENSMUSG00002075912.1,7SK,misc_RNA,308,0
ENSMUSG00000109894.2,Gm5904,processed_pseudogene,865,0
ENSMUSG00000110101.2,Gm6249,lncRNA,3314,0
ENSMUSG00000110126.2,Gm9347,processed_pseudogene,1607,0
ENSMUSG00000054612.5,Mgmt,protein_coding,2894,0
ENSMUSG00000109721.2,Gm45280,TEC,2552,0
ENSMUSG00000110174.2,Gm45499,processed_pseudogene,280,0
ENSMUSG00000010476.15,Ebf3,protein_coding,9227,0
ENSMUSG00000109847.2,Gm45278,lncRNA,2414,0
ENSMUSG00000109722.2,Gm10578,lncRNA,2914,0
ENSMUSG00000109677.2,Gm45514,processed_pseudogene,689,0
ENSMUSG00000109843.2,Gm17841,processed_pseudogene,2425,0
ENSMUSG00000040139.15,9430038I01Rik,protein_coding,5752,0
ENSMUSG00000031068.9,Glrx3,protein_coding,5016,0
ENSMUSG00000109973.2,Gm45397,lncRNA,1600,0
ENSMUSG00000110145.2,Gm45683,TEC,1247,0
ENSMUSG00000110090.2,Gm45682,lncRNA,1256,0
ENSMUSG00000109834.2,Gm5650,processed_pseudogene,598,0
ENSMUSG00000119131.1,U6,snRNA,107,0
ENSMUSG00000091002.3,Tcerg1l,protein_coding,3856,0
ENSMUSG00000110354.2,Gm45686,lncRNA,1215,0
ENSMUSG00000110037.2,4930543N07Rik,lncRNA,1851,0
ENSMUSG00000109802.2,Gm30808,lncRNA,845,0
ENSMUSG00000110241.2,Gm45506,processed_pseudogene,280,0
ENSMUSG00000041775.8,Mapk1ip1,protein_coding,1883,0
ENSMUSG00000041769.14,Ppp2r2d,protein_coding,5903,0
ENSMUSG00000078566.9,Bnip3,protein_coding,2265,0
ENSMUSG00000109881.2,Gm45507,lncRNA,519,0
ENSMUSG00000110237.2,Gm18258,processed_pseudogene,542,0
ENSMUSG00000098199.2,Gm9358,processed_pseudogene,927,1
ENSMUSG00000110319.2,Gm45668,processed_pseudogene,493,0
ENSMUSG00000056856.15,Jakmip3,protein_coding,6259,0
ENSMUSG00000109855.2,Gm45613,lncRNA,443,0
ENSMUSG00000025478.16,Dpysl4,protein_coding,5983,0
ENSMUSG00000015981.13,Stk32c,protein_coding,2302,0
ENSMUSG00002076353.1,U6,snRNA,101,0
ENSMUSG00000110303.2,Gm45328,TEC,917,0
ENSMUSG00000015980.15,Lrrc27,protein_coding,3637,0
ENSMUSG00000060260.14,Pwwp2b,protein_coding,5963,0
ENSMUSG00000110115.2,Gm32486,lncRNA,3816,0
ENSMUSG00000025477.15,Inpp5a,protein_coding,5649,0
ENSMUSG00000041309.18,Nkx6-2,protein_coding,1907,0
ENSMUSG00000049571.19,Cfap46,protein_coding,9224,0
ENSMUSG00000083626.2,Gm4459,processed_pseudogene,468,0
ENSMUSG00000056777.6,Rpl21-ps13,processed_pseudogene,483,0
ENSMUSG00000109905.2,Gm7380,processed_pseudogene,466,0
ENSMUSG00000098619.3,Mir6401,miRNA,109,0
ENSMUSG00000025475.18,Adgra1,protein_coding,5386,0
ENSMUSG00000109710.2,Gm4974,processed_pseudogene,875,0
ENSMUSG00000066129.18,Kndc1,protein_coding,10708,0
ENSMUSG00000047751.10,Utf1,protein_coding,1227,0
ENSMUSG00000086742.9,Gm16201,lncRNA,3469,0
ENSMUSG00000085354.2,Gm2044,lncRNA,911,0
ENSMUSG00000105165.3,Mir7686,miRNA,57,0
ENSMUSG00000065502.3,Mir202,miRNA,72,0
ENSMUSG00000073795.12,Spef1l,protein_coding,1990,0
ENSMUSG00000025473.17,Adam8,protein_coding,4638,0
ENSMUSG00000099092.3,Mir7062,miRNA,66,0
ENSMUSG00000025474.10,Tubgcp2,protein_coding,3980,0
ENSMUSG00000025470.12,Zfp511,protein_coding,2170,1
ENSMUSG00000025469.11,Msx3,protein_coding,2356,0
ENSMUSG00000025468.16,Caly,protein_coding,2401,0
ENSMUSG00000025467.9,Prap1,protein_coding,620,0
ENSMUSG00000025466.20,Fuom,protein_coding,3272,0
ENSMUSG00000025465.14,Echs1,protein_coding,8286,1
ENSMUSG00000025464.16,Paox,protein_coding,4907,0
ENSMUSG00000039018.16,Mtg1,protein_coding,4006,0
ENSMUSG00000045733.8,Sprn,protein_coding,3374,0
ENSMUSG00000051180.8,Olfr522,protein_coding,4766,0
ENSMUSG00000051051.8,Olfr523,protein_coding,4311,0
ENSMUSG00000050366.7,Olfr524,protein_coding,5059,0
ENSMUSG00000025461.12,Scart1,protein_coding,3851,0
ENSMUSG00000054672.14,Scart2,protein_coding,5532,0
ENSMUSG00000109875.2,Gm6314,processed_pseudogene,243,0
ENSMUSG00000061489.4,Olfr525,protein_coding,5137,0
ENSMUSG00000062782.5,Olfr527,protein_coding,3417,0
ENSMUSG00000110059.2,Olfr528-ps1,unprocessed_pseudogene,728,0
ENSMUSG00000060112.5,Olfr60,protein_coding,3336,0
ENSMUSG00000110257.2,Olfr529-ps1,unprocessed_pseudogene,928,0
ENSMUSG00000060974.4,Olfr530,protein_coding,1971,0
ENSMUSG00000109690.2,Gm6376,processed_pseudogene,580,0
ENSMUSG00000062712.4,Olfr531,protein_coding,3874,0
ENSMUSG00000063823.3,Olfr532,protein_coding,4232,0
ENSMUSG00000056883.6,Olfr533,protein_coding,2881,0
ENSMUSG00000110169.2,Olfr534-ps1,unprocessed_pseudogene,870,0
ENSMUSG00000063230.6,Olfr535,protein_coding,5214,0
ENSMUSG00000052508.11,Olfr536,protein_coding,4284,0
ENSMUSG00000110092.3,Olfr537-ps1,polymorphic_pseudogene,2846,0
ENSMUSG00000095901.3,Olfr538,protein_coding,1920,0
ENSMUSG00000093942.4,Olfr46,protein_coding,7815,0
ENSMUSG00000096069.5,Olfr61,protein_coding,1358,0
ENSMUSG00000094819.4,Olfr53,protein_coding,1384,0
ENSMUSG00000059136.5,Olfr539,protein_coding,11486,0
ENSMUSG00000109892.2,Olfr540-ps1,unprocessed_pseudogene,612,0
ENSMUSG00000066122.7,Olfr45,protein_coding,6157,0
ENSMUSG00000057997.7,Olfr541,protein_coding,1646,0
ENSMUSG00000110199.3,Olfr542-ps1,transcribed_unprocessed_pseudogene,4039,0
ENSMUSG00000025479.10,Cyp2e1,protein_coding,2158,0
ENSMUSG00000025480.6,Syce1,protein_coding,1460,0
ENSMUSG00000107816.2,Gm29799,processed_pseudogene,487,0
ENSMUSG00000060314.14,Zfp941,protein_coding,4715,0
ENSMUSG00000110136.2,Gm45785,protein_coding,988,0
ENSMUSG00000025481.13,Urah,protein_coding,1427,0
ENSMUSG00000099590.2,C330022C24Rik,lncRNA,1077,0
ENSMUSG00000038801.7,Scgb1c1,protein_coding,455,0
ENSMUSG00000025482.12,Odf3,protein_coding,2064,0
ENSMUSG00000025484.10,Bet1l,protein_coding,3953,0
ENSMUSG00000025485.14,Ric8a,protein_coding,7065,0
ENSMUSG00000025486.18,Sirt3,protein_coding,5973,0
ENSMUSG00000025487.16,Psmd13,protein_coding,3377,0
ENSMUSG00000083396.2,Gm15542,processed_pseudogene,1194,0
ENSMUSG00000025488.10,Cox8b,protein_coding,360,0
ENSMUSG00000109628.2,BC024386,lncRNA,1680,0
ENSMUSG00000038745.16,Nlrp6,protein_coding,5081,0
ENSMUSG00000062031.14,Pgghg,protein_coding,3346,0
ENSMUSG00000025489.6,Ifitm5,protein_coding,765,0
ENSMUSG00000110104.2,Gm45717,protein_coding,495,0
ENSMUSG00000060591.10,Ifitm2,protein_coding,655,0
ENSMUSG00000025491.15,Ifitm1,protein_coding,1094,0
ENSMUSG00000110355.2,Gm7514,processed_pseudogene,934,0
ENSMUSG00000025492.7,Ifitm3,protein_coding,678,0
ENSMUSG00000059108.5,Ifitm6,protein_coding,905,0
ENSMUSG00000091441.2,Gm17387,protein_coding,72,0
ENSMUSG00000109703.2,Gm45299,transcribed_processed_pseudogene,765,0
ENSMUSG00000055629.6,B4galnt4,protein_coding,3852,0
ENSMUSG00000054065.13,Pkp3,protein_coding,3616,0
ENSMUSG00000025494.9,Sigirr,protein_coding,3043,0
ENSMUSG00000054662.9,Ano9,protein_coding,4410,0
ENSMUSG00002076275.1,U6,snRNA,109,0
ENSMUSG00000025495.16,Ptdss2,protein_coding,5631,0
ENSMUSG00000038650.16,Rnh1,protein_coding,2594,0
ENSMUSG00000110275.2,Gm5905,processed_pseudogene,580,0
ENSMUSG00000077547.3,Gm22019,snRNA,96,0
ENSMUSG00000025499.19,Hras,protein_coding,3733,0
ENSMUSG00000038637.16,Lrrc56,protein_coding,6068,0
ENSMUSG00000025500.13,Lmntd2,protein_coding,2128,0
ENSMUSG00000038618.13,Rassf7,protein_coding,2154,0
ENSMUSG00000065551.3,Mir210,miRNA,110,0
ENSMUSG00000038611.18,Phrf1,protein_coding,9493,1
ENSMUSG00000025498.16,Irf7,protein_coding,3776,0
ENSMUSG00000025497.16,Cdhr5,protein_coding,2739,0
ENSMUSG00000038580.14,Sct,protein_coding,645,0
ENSMUSG00000025496.6,Drd4,protein_coding,3381,0
ENSMUSG00000058886.10,Deaf1,protein_coding,4389,0
ENSMUSG00000025505.17,Tmem80,protein_coding,3178,0
ENSMUSG00000025504.15,Eps8l2,protein_coding,5377,0
ENSMUSG00000086844.2,B230206H07Rik,lncRNA,3755,0
ENSMUSG00000077716.3,Gm25725,snoRNA,130,0
ENSMUSG00000025503.6,Taldo1,protein_coding,2171,0
ENSMUSG00000091083.5,Gm4535,processed_pseudogene,558,0
ENSMUSG00000051007.16,Gatd1,protein_coding,3633,0
ENSMUSG00000060240.13,Cend1,protein_coding,1775,0
ENSMUSG00000019082.19,Slc25a22,protein_coding,5992,0
ENSMUSG00000025507.14,Pidd1,protein_coding,4528,0
ENSMUSG00000025508.14,Rplp2,protein_coding,2072,0
ENSMUSG00000064666.3,Snora52,snoRNA,137,0
ENSMUSG00000025509.16,Pnpla2,protein_coding,3020,0
ENSMUSG00000048200.13,Cracr2b,protein_coding,2764,0
ENSMUSG00000073787.5,Gm10575,lncRNA,3871,0
ENSMUSG00000025510.15,Cd151,protein_coding,2741,0
ENSMUSG00000038489.9,Polr2l,protein_coding,1650,0
ENSMUSG00000025511.16,Tspan4,protein_coding,2601,0
ENSMUSG00000025512.16,Chid1,protein_coding,10855,0
ENSMUSG00000110400.2,Gm45416,TEC,2201,0
ENSMUSG00000002957.12,Ap2a2,protein_coding,5663,3
ENSMUSG00000097170.2,Gm16982,lncRNA,2620,0
ENSMUSG00000098759.3,Mir7063,miRNA,91,0
ENSMUSG00000118661.1,Muc6,protein_coding,15593,0
ENSMUSG00000025515.17,Muc2,protein_coding,13916,0
ENSMUSG00000037974.17,Muc5ac,protein_coding,10752,0
ENSMUSG00000066108.8,Muc5b,protein_coding,14964,0
ENSMUSG00000025139.15,Tollip,protein_coding,5059,0
ENSMUSG00000092536.3,Gm20501,lncRNA,2656,0
ENSMUSG00000053046.17,Brsk2,protein_coding,6178,0
ENSMUSG00000092652.3,Mir3104,miRNA,63,0
ENSMUSG00000025147.8,Mob2,protein_coding,6248,0
ENSMUSG00000109638.2,Gm45630,TEC,1911,0
ENSMUSG00000077409.3,Gm25416,snRNA,107,0
ENSMUSG00000037887.12,Dusp8,protein_coding,4870,0
ENSMUSG00000109958.2,Gm32786,lncRNA,628,0
ENSMUSG00000109592.2,Gm45417,unprocessed_pseudogene,758,0
ENSMUSG00000109859.2,Gm45618,protein_coding,660,0
ENSMUSG00000110091.2,Gm39115,protein_coding,699,0
ENSMUSG00000110061.2,Gm45337,protein_coding,1267,0
ENSMUSG00000088784.3,Gm25370,snoRNA,94,0
ENSMUSG00000109655.2,Gm29735,protein_coding,660,0
ENSMUSG00000090471.3,Gm4553,protein_coding,1044,0
ENSMUSG00000054759.7,Krtap5-2,protein_coding,1471,0
ENSMUSG00000066101.6,Gm10153,protein_coding,963,0
ENSMUSG00000046248.10,Krtap5-3,protein_coding,1652,0
ENSMUSG00000073786.2,Gm7579,protein_coding,732,0
ENSMUSG00000109581.2,Gm19094,processed_pseudogene,1246,0
ENSMUSG00000073785.3,Krtap5-5,protein_coding,1177,0
ENSMUSG00000110324.2,Gm40460,protein_coding,735,0
ENSMUSG00000110254.2,Gm47762,unprocessed_pseudogene,717,0
ENSMUSG00000090455.3,Gm2431,unprocessed_pseudogene,519,0
ENSMUSG00000056885.6,Gm4559,protein_coding,600,0
ENSMUSG00000089731.4,Gm10013,unprocessed_pseudogene,672,0
ENSMUSG00000109936.2,Gm45889,lncRNA,3408,0
ENSMUSG00000066100.8,Krtap5-1,protein_coding,764,0
ENSMUSG00000045236.6,Krtap5-4,protein_coding,1046,0
ENSMUSG00000083812.4,Gm5054,processed_pseudogene,453,0
ENSMUSG00000045777.15,Ifitm10,protein_coding,4789,0
ENSMUSG00000110040.2,Gm49369,protein_coding,1023,0
ENSMUSG00000007891.17,Ctsd,protein_coding,2351,2
ENSMUSG00000077668.3,Gm26143,snRNA,108,0
ENSMUSG00000031098.19,Syt8,protein_coding,1894,0
ENSMUSG00000031097.16,Tnni2,protein_coding,1497,0
ENSMUSG00000018819.11,Lsp1,protein_coding,5174,0
ENSMUSG00000043795.11,Prr33,protein_coding,2514,0
ENSMUSG00000061723.19,Tnnt3,protein_coding,1583,0
ENSMUSG00000037772.14,Mrpl23,protein_coding,4883,0
ENSMUSG00000087090.8,Nctc1,lncRNA,3438,0
ENSMUSG00000000031.17,H19,lncRNA,2460,1
ENSMUSG00002076121.1,ENSMUSG00002076121,misc_RNA,71,0
ENSMUSG00000076275.3,Mir675,miRNA,84,0
ENSMUSG00002075214.1,ENSMUSG00002075214,misc_RNA,70,0
ENSMUSG00000110125.2,Gm33148,lncRNA,7227,0
ENSMUSG00000048583.17,Igf2,protein_coding,5723,0
ENSMUSG00000115302.2,Gm49394,protein_coding,4738,0
ENSMUSG00000070140.3,Mir483,miRNA,73,0
ENSMUSG00000086266.2,Igf2os,lncRNA,5337,0
ENSMUSG00000000215.12,Ins2,protein_coding,1312,0
ENSMUSG00000078192.6,Gm7290,processed_pseudogene,617,0
ENSMUSG00000073781.5,Gm6471,lncRNA,1194,0
ENSMUSG00000108952.2,Gm39117,lncRNA,1569,0
ENSMUSG00000000214.12,Th,protein_coding,2364,0
ENSMUSG00000009248.7,Ascl2,protein_coding,1623,0
