gene_id,gene_name,gene_type,gene_length,gene_count
ENSG00000280320.1,RP11-629N8.5,TEC,360,0
ENSG00000280181.1,RP11-629N8.4,TEC,1056,0
ENSG00000135677.11,GNS,protein_coding,6268,25
ENSG00000111490.15,TBC1D30,protein_coding,9877,0
ENSG00000288591.1,RP11-766N7.5,protein_coding,6883,0
ENSG00000286682.1,RP11-629N8.6,lncRNA,1381,0
ENSG00000243020.1,RPL7P39,processed_pseudogene,744,0
ENSG00000255693.3,LINC02389,lncRNA,7772,0
ENSG00000248995.2,LINC02231,lncRNA,447,0
ENSG00000221564.1,RNU6ATAC42P,snRNA,95,0
ENSG00000198671.3,RP11-168J19.2,lncRNA,1058,0
ENSG00000156076.10,WIF1,protein_coding,2107,0
ENSG00000207099.1,RNU6-166P,snRNA,107,0
ENSG00000255700.2,APOOP3,processed_pseudogene,586,0
ENSG00000174106.3,LEMD3,protein_coding,5578,10
ENSG00000276853.1,RP11-305O6.4,lncRNA,656,2
ENSG00000174099.12,MSRB3,protein_coding,7405,4
ENSG00000250280.2,RP11-305O6.3,lncRNA,3457,0
ENSG00000215208.3,KRT18P60,processed_pseudogene,1297,0
ENSG00000250748.6,RP11-230G5.2,lncRNA,4293,0
ENSG00000255866.2,RP11-221N13.2,lncRNA,1026,0
ENSG00000256268.2,LINC02454,lncRNA,1859,0
ENSG00000256915.2,RP11-221N13.4,lncRNA,1337,0
ENSG00000213344.2,PCNPP3,processed_pseudogene,471,0
ENSG00000241749.4,RPSAP52,transcribed_processed_pseudogene,2035,1
ENSG00000149948.14,HMGA2,protein_coding,15070,6
ENSG00000277945.1,RP11-677M24.1,lncRNA,301,0
ENSG00000197301.7,HMGA2-AS1,lncRNA,6033,0
ENSG00000256083.1,RP11-366L20.3,lncRNA,454,0
ENSG00000276878.1,MIR6074,miRNA,107,0
ENSG00000256259.1,LINC02425,lncRNA,376,0
ENSG00000213343.5,RPL21P18,processed_pseudogene,480,0
ENSG00000251857.1,RNA5SP362,rRNA_pseudogene,118,0
ENSG00000139233.7,LLPH,protein_coding,7975,2
ENSG00000228144.2,RP11-745O10.4,protein_coding,984,0
ENSG00000239335.4,LLPH-DT,lncRNA,623,1
ENSG00000155957.18,TMBIM4,protein_coding,4137,0
ENSG00000090376.11,IRAK3,protein_coding,9688,0
ENSG00000225422.4,RBMS1P1,processed_pseudogene,1156,0
ENSG00000284011.1,MIR6502,miRNA,76,0
ENSG00000256072.1,RP11-335I12.2,lncRNA,523,0
ENSG00000256777.1,PDCL3P7,processed_pseudogene,712,0
ENSG00000222744.1,RN7SKP166,misc_RNA,305,0
ENSG00000127311.10,HELB,protein_coding,4603,4
ENSG00000155974.13,GRIP1,protein_coding,6570,3
ENSG00000256285.1,OSBPL9P5,processed_pseudogene,171,0
ENSG00000256420.1,OSBPL9P4,processed_pseudogene,1800,0
ENSG00000257083.7,RP11-123O10.3,lncRNA,2264,0
ENSG00000279310.1,RP11-123O10.1,TEC,261,0
ENSG00000255976.1,RAB11AP2,processed_pseudogene,639,0
ENSG00000237766.2,GGTA2P,processed_pseudogene,1125,0
ENSG00000111530.13,CAND1,protein_coding,13580,49
ENSG00000286563.1,RP11-473M14.5,lncRNA,1743,0
ENSG00000256037.1,MRPL40P1,processed_pseudogene,604,0
ENSG00000256355.1,NTAN1P3,processed_pseudogene,715,0
ENSG00000256172.1,LINC02420,lncRNA,741,0
ENSG00000203585.4,LINC02408,lncRNA,2954,0
ENSG00000256077.5,LINC02442,lncRNA,574,0
ENSG00000127334.11,DYRK2,protein_coding,9470,8
ENSG00000235872.2,RP11-335O4.3,lncRNA,777,0
ENSG00000255970.1,LINC02421,lncRNA,3135,0
ENSG00000279505.1,RP11-43N5.2,TEC,117,0
ENSG00000255772.5,LINC01479,lncRNA,715,0
ENSG00000256835.1,GS1-410F4.5,processed_pseudogene,281,0
ENSG00000255733.6,IFNG-AS1,lncRNA,4538,0
ENSG00000244432.2,RPL39P28,processed_pseudogene,155,0
ENSG00000236946.2,HNRNPA1P70,transcribed_processed_pseudogene,1087,0
ENSG00000256708.1,RP11-444B24.2,processed_pseudogene,373,0
ENSG00000111537.5,IFNG,protein_coding,1211,0
ENSG00000111536.5,IL26,protein_coding,1066,0
ENSG00000127318.11,IL22,protein_coding,1173,0
ENSG00000111554.15,MDM1,protein_coding,6551,1
ENSG00000251301.7,LINC02384,lncRNA,5327,0
ENSG00000256273.1,RP11-71J4.2,lncRNA,476,0
ENSG00000273824.1,RP11-81H14.1,lncRNA,1407,0
ENSG00000256075.1,RP11-81H14.3,processed_pseudogene,1162,0
ENSG00000256917.1,RP11-81H14.4,processed_pseudogene,177,0
ENSG00000240087.3,RPSAP12,processed_pseudogene,888,0
ENSG00000274459.1,Metazoa_SRP,misc_RNA,279,0
ENSG00000127314.18,RAP1B,protein_coding,16926,3
ENSG00000234040.3,RPL10P12,processed_pseudogene,318,0
ENSG00000206650.1,SNORA70G,snoRNA,142,0
ENSG00000234925.2,ATP5PDP4,processed_pseudogene,475,1
ENSG00000247363.2,RP11-637A17.2,lncRNA,2845,0
ENSG00000241825.2,RPL7P42,processed_pseudogene,679,0
ENSG00000111581.10,NUP107,protein_coding,8103,8
ENSG00000233560.2,KRT8P39,processed_pseudogene,1433,0
ENSG00000175782.11,SLC35E3,protein_coding,23252,3
ENSG00000256678.1,RP11-611O2.2,processed_pseudogene,469,0
ENSG00000135679.26,MDM2,protein_coding,8306,30
ENSG00000256325.1,RP11-611O2.1,lncRNA,374,0
ENSG00000257181.1,RP11-611O2.5,lncRNA,785,0
ENSG00000256664.1,RP11-611O2.3,processed_pseudogene,439,0
ENSG00000135678.12,CPM,protein_coding,7535,1
ENSG00000252770.1,RNU7-4P,snRNA,62,0
ENSG00000257289.1,RP11-611O2.6,processed_pseudogene,219,0
ENSG00000257336.1,PRELID2P1,processed_pseudogene,301,0
ENSG00000258140.2,RP11-324P9.1,lncRNA,1749,0
ENSG00000111605.18,CPSF6,protein_coding,8050,27
ENSG00000283476.1,MIR1279,miRNA,62,0
ENSG00000257818.1,C1GALT1P1,processed_pseudogene,1089,0
ENSG00000274979.1,RP11-1143G9.5,lncRNA,5309,0
ENSG00000090382.7,LYZ,protein_coding,1724,0
ENSG00000257764.2,RP11-1143G9.4,lncRNA,599,0
ENSG00000127337.7,YEATS4,protein_coding,1781,3
ENSG00000266185.2,RN7SL804P,misc_RNA,298,0
ENSG00000241765.2,RPS26P45,processed_pseudogene,340,0
ENSG00000257507.1,LINC02373,lncRNA,423,0
ENSG00000166225.9,FRS2,protein_coding,7246,14
ENSG00000264405.1,MIR3913-1,miRNA,102,0
ENSG00000283677.1,MIR3913-2,miRNA,100,0
ENSG00000166226.13,CCT2,protein_coding,4230,53
ENSG00000198812.5,LRRC10,protein_coding,2344,0
ENSG00000127325.19,BEST3,protein_coding,6863,0
ENSG00000279551.1,RP11-588G21.1,TEC,1396,0
ENSG00000247131.6,RP11-588G21.2,lncRNA,2794,0
ENSG00000127328.22,RAB3IP,protein_coding,12433,6
ENSG00000258052.1,AC025263.3,protein_coding,548,0
ENSG00000166268.11,MYRFL,protein_coding,3601,0
ENSG00000257815.7,PRANCR,lncRNA,9826,0
ENSG00000257241.1,RP11-611E13.3,lncRNA,434,0
ENSG00000257139.1,LINC02821,lncRNA,578,0
ENSG00000287132.1,RP11-398J13.2,lncRNA,2181,0
ENSG00000111596.14,CNOT2,protein_coding,13985,7
ENSG00000279530.2,RP11-398J13.1,TEC,2733,0
ENSG00000135643.5,KCNMB4,protein_coding,4860,0
ENSG00000222405.1,RNU4-65P,snRNA,140,0
ENSG00000258168.6,RP11-588H23.3,lncRNA,6368,0
ENSG00000127329.16,PTPRB,protein_coding,14538,0
ENSG00000277247.1,RP11-785D18.3,lncRNA,472,0
ENSG00000153233.13,PTPRR,protein_coding,5037,0
ENSG00000257302.1,FAHD2P1,processed_pseudogene,939,1
ENSG00000207387.1,Y_RNA,misc_RNA,102,0
ENSG00000257265.1,CTD-2021H9.1,lncRNA,541,0
ENSG00000257454.1,CTD-2021H9.2,lncRNA,544,0
ENSG00000258053.1,CTD-2021H9.3,lncRNA,565,0
ENSG00000127324.9,TSPAN8,protein_coding,2419,0
ENSG00000139292.13,LGR5,protein_coding,5223,3
ENSG00000277223.1,RP11-578B16.1,lncRNA,446,0
ENSG00000288530.1,RP11-186F10.2,lncRNA,527,0
ENSG00000257761.3,RP11-186F10.4,lncRNA,2606,0
ENSG00000133858.17,ZFC3H1,protein_coding,9432,12
ENSG00000212461.1,ENSG10010134884.1,snoRNA,129,0
ENSG00000173451.7,THAP2,protein_coding,5240,0
ENSG00000258064.1,RP11-293I14.2,protein_coding,771,0
ENSG00000139291.14,TMEM19,protein_coding,6494,3
ENSG00000257515.1,RP11-498M15.1,lncRNA,577,0
ENSG00000080371.6,RAB21,protein_coding,16048,5
ENSG00000257410.1,RP11-2H8.2,lncRNA,1431,0
ENSG00000257991.1,RP11-2H8.3,processed_pseudogene,363,0
ENSG00000121749.16,TBC1D15,protein_coding,8227,7
ENSG00000257802.1,MRS2P2,processed_pseudogene,1201,0
ENSG00000139287.13,TPH2,protein_coding,6929,0
ENSG00000258115.1,RP11-89M22.3,lncRNA,819,0
ENSG00000072657.10,TRHDE,protein_coding,12264,0
ENSG00000236333.4,TRHDE-AS1,lncRNA,18092,0
ENSG00000257287.1,H3P35,processed_pseudogene,354,0
ENSG00000257723.1,CHCHD3P2,processed_pseudogene,639,0
ENSG00000258235.1,RP11-12K6.2,lncRNA,381,0
ENSG00000258294.5,RP11-314D7.1,lncRNA,1091,0
ENSG00000258123.1,LINC02444,lncRNA,1256,0
ENSG00000257682.1,RP11-314D7.3,lncRNA,729,0
ENSG00000243164.1,RP11-166B14.1,processed_pseudogene,374,0
ENSG00000252415.1,RNU6-1012P,snRNA,109,0
ENSG00000257750.2,LINC02445,lncRNA,680,0
ENSG00000201809.1,U8,snoRNA,135,0
ENSG00000251138.7,LINC02882,lncRNA,8969,0
ENSG00000257587.1,RP11-711C17.1,lncRNA,342,0
ENSG00000258332.3,LINC02394,lncRNA,2443,0
ENSG00000258320.1,RP11-274M17.1,processed_pseudogene,1386,0
ENSG00000257183.1,RP11-274M17.3,lncRNA,529,0
ENSG00000257113.1,RP11-274M17.2,processed_pseudogene,280,0
ENSG00000257364.1,VENTXP3,processed_pseudogene,773,0
ENSG00000253719.4,ATXN7L3B,protein_coding,7596,28
ENSG00000257386.1,RP11-56G10.2,lncRNA,375,0
ENSG00000257323.1,RP11-361A23.1,processed_pseudogene,300,0
ENSG00000188646.6,RP11-361A23.2,processed_pseudogene,368,0
ENSG00000257998.1,RP11-361A23.3,processed_pseudogene,814,0
ENSG00000257434.1,RP11-81K13.1,lncRNA,3188,0
ENSG00000166006.14,KCNC2,protein_coding,6443,0
ENSG00000254451.2,CAPS2-AS1,lncRNA,2356,0
ENSG00000258112.1,CCNG2P1,processed_pseudogene,1000,0
ENSG00000180881.19,CAPS2,protein_coding,6689,0
ENSG00000257823.1,RP11-560G2.2,processed_pseudogene,906,0
ENSG00000273987.1,RP11-585P4.6,lncRNA,689,0
ENSG00000173401.10,GLIPR1L1,protein_coding,1353,0
ENSG00000180481.11,GLIPR1L2,protein_coding,3771,0
ENSG00000139278.10,GLIPR1,protein_coding,6210,0
ENSG00000257497.2,RP11-585P4.5,lncRNA,1482,0
ENSG00000111615.14,KRR1,protein_coding,10747,4
ENSG00000258077.2,RP11-114H23.1,lncRNA,1385,0
ENSG00000257777.1,RP11-25J3.2,processed_pseudogene,1505,0
ENSG00000286259.1,RP11-114H23.4,lncRNA,2828,0
ENSG00000258245.1,RPL10P13,processed_pseudogene,303,0
ENSG00000251893.2,SNORA70,snoRNA,153,0
ENSG00000258088.1,RP11-114H23.2,lncRNA,742,0
ENSG00000258091.1,RP11-290L1.6,processed_pseudogene,255,0
ENSG00000243420.3,RN7SL734P,misc_RNA,298,0
ENSG00000257329.1,RP11-290L1.5,lncRNA,358,0
ENSG00000198923.4,RP11-290L1.7,processed_pseudogene,197,0
ENSG00000139289.14,PHLDA1,protein_coding,5913,0
ENSG00000257453.1,RP11-290L1.3,lncRNA,569,0
ENSG00000257839.1,RP11-290L1.2,lncRNA,779,0
ENSG00000187109.15,NAP1L1,protein_coding,17059,21
ENSG00000257941.1,RP11-290L1.4,processed_pseudogene,578,0
ENSG00000258304.1,RP11-453D16.1,processed_pseudogene,390,1
ENSG00000257872.1,RP11-453D16.2,processed_pseudogene,1186,0
ENSG00000252858.1,RNU6-1271P,snRNA,105,0
ENSG00000257219.6,LNCOG,lncRNA,2108,0
ENSG00000223273.1,RN7SKP172,misc_RNA,298,0
ENSG00000179941.9,BBS10,protein_coding,3568,1
ENSG00000091039.17,OSBPL8,protein_coding,9198,9
ENSG00000257526.2,RP11-20E24.1,lncRNA,386,0
ENSG00000287030.1,RP11-613M5.5,lncRNA,1300,0
ENSG00000213272.5,RPL7AP9,processed_pseudogene,800,0
ENSG00000271142.1,YWHAQP7,processed_pseudogene,658,0
ENSG00000243071.1,RP11-613M5.2,processed_pseudogene,480,0
ENSG00000241045.1,RPL7P43,processed_pseudogene,753,0
ENSG00000258090.1,RP11-734E19.1,processed_pseudogene,724,0
ENSG00000186908.15,ZDHHC17,protein_coding,8285,2
ENSG00000175183.10,CSRP2,protein_coding,5842,3
ENSG00000257910.1,RP11-461F16.3,lncRNA,571,0
ENSG00000257199.2,RP11-669B18.1,processed_pseudogene,591,0
ENSG00000165891.16,E2F7,protein_coding,6291,19
ENSG00000286476.1,RP1-81P11.2,lncRNA,748,0
ENSG00000257677.2,LINC02464,lncRNA,1059,0
ENSG00000067798.16,NAV3,protein_coding,13278,0
ENSG00000257835.2,RP1-97G4.1,lncRNA,652,0
ENSG00000258066.1,RP11-781A6.1,lncRNA,376,0
ENSG00000258225.1,RP11-136F16.1,lncRNA,475,0
ENSG00000257220.1,PRXL2AP1,processed_pseudogene,668,0
ENSG00000258220.1,LINC02424,lncRNA,1264,0
ENSG00000258084.6,RP11-754N21.1,lncRNA,3246,0
ENSG00000257879.1,RP11-90C1.1,lncRNA,1010,0
ENSG00000257165.5,RP11-171L9.1,lncRNA,718,0
ENSG00000257564.1,RP11-123M21.2,processed_pseudogene,589,0
ENSG00000257948.2,RP11-123M21.1,lncRNA,1910,0
ENSG00000067715.14,SYT1,protein_coding,6389,0
ENSG00000257191.1,RP11-390N6.1,lncRNA,716,0
ENSG00000257894.2,RP1-78O14.1,lncRNA,2253,0
ENSG00000221788.1,MIR1252,miRNA,65,0
ENSG00000257604.1,RP11-359M6.2,processed_pseudogene,243,0
ENSG00000257474.5,RP11-359M6.1,lncRNA,1394,1
ENSG00000257956.1,NOP56P3,processed_pseudogene,385,0
ENSG00000177425.11,PAWR,protein_coding,11530,4
ENSG00000258048.1,RP11-530C5.1,lncRNA,354,0
ENSG00000058272.19,PPP1R12A,protein_coding,11864,10
ENSG00000277130.1,RP11-530C5.4,lncRNA,682,0
ENSG00000258044.1,RP11-530C5.2,lncRNA,667,0
ENSG00000201942.1,RNA5SP363,rRNA_pseudogene,115,0
ENSG00000257557.2,PPP1R12A-AS1,lncRNA,3234,0
ENSG00000271496.1,SNRPGP20,processed_pseudogene,205,0
ENSG00000239473.1,RPL7P38,processed_pseudogene,739,0
ENSG00000238842.1,RNU7-106P,snRNA,67,0
ENSG00000165899.12,OTOGL,protein_coding,12279,0
ENSG00000230291.5,RP11-244J10.1,processed_pseudogene,435,0
ENSG00000222880.1,RN7SKP261,misc_RNA,278,0
ENSG00000139304.16,PTPRQ,protein_coding,12412,0
ENSG00000257786.1,AKIRIN1P1,processed_pseudogene,544,0
ENSG00000257429.1,RP11-272K23.3,lncRNA,734,0
ENSG00000111046.4,MYF6,protein_coding,1329,0
ENSG00000111049.4,MYF5,protein_coding,1540,0
ENSG00000257741.6,LINC01490,lncRNA,1790,0
ENSG00000111052.8,LIN7A,protein_coding,6804,2
ENSG00000207763.1,MIR617,miRNA,97,0
ENSG00000258215.1,RP11-299A16.1,processed_pseudogene,554,0
ENSG00000208022.1,MIR618,miRNA,98,0
ENSG00000111058.8,ACSS3,protein_coding,18465,0
ENSG00000258026.2,RP11-543H12.1,lncRNA,904,0
ENSG00000265227.1,MIR4699,miRNA,74,0
ENSG00000139220.17,PPFIA2,protein_coding,8573,0
ENSG00000257467.6,PPFIA2-AS1,lncRNA,2030,0
ENSG00000258162.4,RP11-315E17.1,lncRNA,9191,0
ENSG00000258375.2,RP11-617J18.1,processed_pseudogene,1125,0
ENSG00000257609.1,RP11-275O18.1,processed_pseudogene,679,0
ENSG00000257747.2,LINC02426,lncRNA,1375,0
ENSG00000258193.1,RP11-362A1.2,processed_pseudogene,331,0
ENSG00000133773.12,CCDC59,protein_coding,3518,5
ENSG00000127720.8,METTL25,protein_coding,3644,0
ENSG00000257875.1,RP11-263K4.1,processed_pseudogene,493,0
ENSG00000258170.1,RP11-263K4.5,lncRNA,459,0
ENSG00000257837.1,RP11-263K4.4,lncRNA,277,0
ENSG00000257431.1,RP11-263K4.3,lncRNA,3141,0
ENSG00000286043.1,RP11-13F9.1,lncRNA,1034,0
ENSG00000179104.9,TMTC2,protein_coding,8323,1
ENSG00000252220.1,RNU6-977P,snRNA,103,0
ENSG00000213270.5,RPL6P25,processed_pseudogene,860,1
ENSG00000258338.1,RP11-87P13.2,lncRNA,742,0
ENSG00000257124.2,RP11-384P14.1,lncRNA,569,0
ENSG00000285191.1,RP11-80O3.1,lncRNA,538,0
ENSG00000257729.2,RP11-788H18.1,lncRNA,1065,0
ENSG00000221148.1,ENSG10010137171.1,snoRNA,125,0
ENSG00000258358.2,RP11-228G3.1,processed_pseudogene,1254,0
ENSG00000257296.1,RP11-701B6.1,processed_pseudogene,429,0
ENSG00000072041.18,SLC6A15,protein_coding,20154,8
ENSG00000258073.1,RP11-1079J22.1,processed_pseudogene,145,1
ENSG00000231738.11,TSPAN19,protein_coding,4085,0
ENSG00000133640.20,LRRIQ1,protein_coding,8793,0
ENSG00000180318.4,ALX1,protein_coding,1332,0
ENSG00000258815.1,LINC02820,lncRNA,519,0
ENSG00000257855.1,RP11-629O19.1,processed_pseudogene,362,0
ENSG00000258206.1,RP13-619I2.2,processed_pseudogene,553,0
ENSG00000198774.5,RASSF9,protein_coding,5515,0
ENSG00000133636.11,NTS,protein_coding,1555,0
ENSG00000182050.13,MGAT4C,protein_coding,27763,0
ENSG00000258178.1,RP11-18J9.3,lncRNA,1258,0
ENSG00000257897.1,RP11-812D23.1,processed_pseudogene,745,0
ENSG00000258185.2,RP11-202H2.1,lncRNA,450,0
ENSG00000280049.1,RP11-324H9.1,TEC,508,0
ENSG00000242850.3,RPL23AP68,processed_pseudogene,445,0
ENSG00000258205.1,RP11-248E9.1,processed_pseudogene,117,0
ENSG00000257648.1,CYCSP30,processed_pseudogene,172,0
ENSG00000258173.1,RP11-248E9.4,processed_pseudogene,34,0
ENSG00000258128.2,MKRN9P,transcribed_processed_pseudogene,2406,1
ENSG00000257912.1,LINC02258,lncRNA,777,0
ENSG00000257940.1,RP11-248E9.6,lncRNA,554,0
ENSG00000258179.1,RP11-248E9.7,processed_pseudogene,265,0
ENSG00000240721.2,RPS4XP15,processed_pseudogene,795,0
ENSG00000165805.10,C12orf50,protein_coding,5609,0
ENSG00000133641.18,C12orf29,protein_coding,6395,5
ENSG00000198707.17,CEP290,protein_coding,25131,2
ENSG00000252747.1,RNA5SP364,rRNA_pseudogene,78,0
ENSG00000257752.1,RP11-474L23.3,processed_pseudogene,703,0
ENSG00000139324.12,TMTC3,protein_coding,7327,6
ENSG00000199245.1,Y_RNA,misc_RNA,109,0
ENSG00000049130.16,KITLG,protein_coding,6205,0
ENSG00000281333.2,RP11-900F13.3,lncRNA,973,0
ENSG00000252850.1,RNU1-117P,snRNA,158,0
ENSG00000278011.1,RP11-900F13.2,lncRNA,334,0
ENSG00000246363.3,LINC02458,lncRNA,4324,0
ENSG00000257629.1,RP11-13A1.2,processed_pseudogene,219,0
ENSG00000238302.1,RNU7-120P,snRNA,63,0
ENSG00000257820.1,MRPS6P4,processed_pseudogene,286,0
ENSG00000139318.8,DUSP6,protein_coding,3859,0
ENSG00000274021.1,RP11-823E8.3,lncRNA,2257,0
ENSG00000286608.1,RP11-1109F11.6,lncRNA,1168,0
ENSG00000271327.1,RP11-1109F11.3,lncRNA,1495,0
ENSG00000271259.1,RP11-1109F11.5,lncRNA,540,0
ENSG00000139323.14,POC1B,protein_coding,8769,4
ENSG00000226982.4,CENPCP1,processed_pseudogene,2578,0
ENSG00000259075.6,POC1B-GALNT4,protein_coding,5500,0
ENSG00000257594.4,GALNT4,protein_coding,5385,0
ENSG00000270344.3,POC1B-AS1,lncRNA,8158,0
ENSG00000279939.1,RP11-734K2.3,TEC,286,0
ENSG00000258302.2,RP11-981P6.1,lncRNA,1711,0
ENSG00000070961.16,ATP2B1,protein_coding,9500,4
ENSG00000271614.1,ATP2B1-AS1,lncRNA,3632,0
ENSG00000258216.7,RP11-654D12.2,lncRNA,2134,0
ENSG00000252207.1,RNA5SP365,rRNA_pseudogene,107,0
ENSG00000257480.1,MRPL2P1,processed_pseudogene,919,0
ENSG00000252823.1,RNU6-148P,snRNA,94,0
ENSG00000258290.1,BRWD1P2,processed_pseudogene,340,0
ENSG00000257725.1,LINC02399,lncRNA,400,0
ENSG00000257194.2,RP11-567C2.1,lncRNA,926,0
ENSG00000258183.6,LINC02392,lncRNA,2841,0
ENSG00000286021.2,LINC02822,lncRNA,13339,0
ENSG00000257995.1,RP11-632B21.1,lncRNA,310,0
ENSG00000288102.1,RP11-632B21.2,lncRNA,872,0
ENSG00000257787.2,RP11-20L19.1,lncRNA,979,0
ENSG00000197651.4,CCER1,protein_coding,3244,0
ENSG00000196243.5,LINC00615,lncRNA,1406,0
ENSG00000083782.8,EPYC,protein_coding,1802,0
ENSG00000139330.6,KERA,protein_coding,2203,0
ENSG00000139329.5,LUM,protein_coding,2671,0
ENSG00000011465.18,DCN,protein_coding,12941,0
ENSG00000258148.2,AC007115.3,processed_pseudogene,234,0
ENSG00000258100.3,LINC02823,lncRNA,1939,0
ENSG00000286049.1,RP11-730K16.1,lncRNA,1837,0
ENSG00000274647.1,ENSG10010138831.1,misc_RNA,112,0
ENSG00000277738.1,RP11-693J15.6,lncRNA,758,0
ENSG00000258125.1,RP11-1041F24.1,lncRNA,247,0
ENSG00000258224.1,RP11-587P21.1,processed_pseudogene,109,0
ENSG00000257893.3,LINC02404,lncRNA,1544,0
ENSG00000257863.1,RP11-587P21.3,lncRNA,1011,0
ENSG00000257242.8,LINC01619,lncRNA,4833,0
ENSG00000286907.1,RP11-796E2.5,lncRNA,2169,0
ENSG00000287714.1,RP11-796E2.6,lncRNA,1932,0
ENSG00000133639.6,BTG1,protein_coding,4855,4
ENSG00000245904.4,RP11-796E2.4,lncRNA,9627,0
ENSG00000239201.1,RPL21P106,processed_pseudogene,478,1
ENSG00000199895.1,Y_RNA,misc_RNA,101,0
ENSG00000277851.2,LINC02391,lncRNA,859,0
ENSG00000205057.6,CLLU1-AS1,lncRNA,686,0
ENSG00000257127.6,CLLU1,lncRNA,6810,0
ENSG00000266923.1,RP11-693J15.4,lncRNA,1968,0
ENSG00000205056.8,LINC02397,lncRNA,10626,0
ENSG00000258262.1,RP11-693J15.3,processed_pseudogene,865,2
ENSG00000187510.11,PLEKHG7,protein_coding,6487,0
ENSG00000102189.17,EEA1,protein_coding,10150,10
ENSG00000258012.1,RP11-603K19.1,processed_pseudogene,1195,0
ENSG00000257195.1,HNRNPA1P50,processed_pseudogene,928,1
ENSG00000202534.1,RNU6-1329P,snRNA,107,0
ENSG00000257345.2,LINC02413,lncRNA,1251,0
ENSG00000257322.6,RP11-511B23.2,lncRNA,2914,0
ENSG00000207365.1,Y_RNA,misc_RNA,107,0
ENSG00000270506.1,RP11-511B23.4,processed_pseudogene,484,0
ENSG00000256393.1,RPL41P5,processed_pseudogene,78,0
ENSG00000257746.2,RP11-202G11.2,lncRNA,2985,0
ENSG00000257210.1,NACAP8,processed_pseudogene,481,0
ENSG00000258171.2,LINC02412,lncRNA,2720,0
ENSG00000201502.1,ENSG10010138132.1,snoRNA,80,0
ENSG00000257512.1,RP11-486A14.1,transcribed_processed_pseudogene,1133,0
ENSG00000257252.6,RP11-486A14.2,lncRNA,1295,0
ENSG00000173598.14,NUDT4,protein_coding,10078,6
ENSG00000177889.10,UBE2N,protein_coding,5954,18
ENSG00000200011.1,Y_RNA,misc_RNA,102,0
ENSG00000198015.14,MRPL42,protein_coding,16368,28
ENSG00000243015.2,RN7SL737P,misc_RNA,282,0
ENSG00000258271.1,RP11-356O22.4,processed_pseudogene,430,0
ENSG00000246985.8,SOCS2-AS1,lncRNA,4441,0
ENSG00000120833.14,SOCS2,protein_coding,6477,2
ENSG00000186076.5,RP11-887P2.3,processed_pseudogene,765,0
ENSG00000169372.13,CRADD,protein_coding,4276,2
ENSG00000258274.1,RP11-887P2.5,lncRNA,1949,0
ENSG00000264978.2,RN7SL630P,misc_RNA,297,0
ENSG00000258303.1,RP11-887P2.6,lncRNA,779,0
ENSG00000257283.1,RP11-1060G2.1,lncRNA,540,0
ENSG00000271382.1,RP11-1060G2.2,lncRNA,2773,0
ENSG00000223126.1,RN7SKP263,misc_RNA,309,0
ENSG00000257360.1,RP11-74K11.1,processed_pseudogene,1261,0
ENSG00000136040.9,PLXNC1,protein_coding,10033,2
ENSG00000258035.2,RP11-74K11.2,lncRNA,3109,0
ENSG00000287237.1,RP11-1105G2.6,lncRNA,636,0
ENSG00000258172.1,RP11-1105G2.4,lncRNA,493,0
ENSG00000258365.1,RP11-1105G2.3,lncRNA,1116,0
ENSG00000173588.15,CEP83,protein_coding,6923,5
ENSG00000244391.3,RN7SL330P,misc_RNA,307,0
ENSG00000213250.5,RBMS2P1,processed_pseudogene,1226,0
ENSG00000278916.1,CEP83-DT,lncRNA,2482,0
ENSG00000257400.1,RP11-778J16.3,lncRNA,420,0
ENSG00000244091.1,RN7SL483P,misc_RNA,285,0
ENSG00000258357.1,NSA2P2,processed_pseudogene,780,0
ENSG00000236349.1,SUCLG2P2,processed_pseudogene,1296,0
ENSG00000266099.1,MIR5700,miRNA,71,0
ENSG00000057704.13,TMCC3,protein_coding,6512,1
ENSG00000283818.1,MIR7844,miRNA,122,0
ENSG00000257847.1,LSM3P2,processed_pseudogene,273,0
ENSG00000216306.3,KRT19P2,transcribed_processed_pseudogene,1012,0
ENSG00000283998.1,MIR492,miRNA,116,0
ENSG00000184752.14,NDUFA12,protein_coding,8223,2
ENSG00000120798.17,NR2C1,protein_coding,6454,2
ENSG00000180263.14,FGD6,protein_coding,10044,0
ENSG00000257121.1,RP11-129B9.2,processed_pseudogene,515,0
ENSG00000237774.3,RP11-129B9.1,processed_pseudogene,630,0
ENSG00000028203.18,VEZT,protein_coding,8766,15
ENSG00000202470.1,Y_RNA,misc_RNA,103,0
ENSG00000257666.1,CBX3P5,processed_pseudogene,521,0
ENSG00000212535.1,RNU6-808P,snRNA,108,0
ENSG00000199172.3,MIR331,miRNA,94,0
ENSG00000265917.1,MIR3685,miRNA,62,0
ENSG00000257943.2,RP11-167N24.3,transcribed_unitary_pseudogene,3173,0
ENSG00000258313.1,RP11-167N24.5,lncRNA,369,0
ENSG00000222544.1,RNU6-735P,snRNA,107,0
ENSG00000241556.1,RP11-490G8.1,processed_pseudogene,465,1
ENSG00000111142.14,METAP2,protein_coding,4491,12
ENSG00000136014.12,USP44,protein_coding,5372,1
ENSG00000257150.3,PGAM1P5,transcribed_processed_pseudogene,2367,0
ENSG00000212448.1,Y_RNA,misc_RNA,98,0
ENSG00000074527.13,NTN4,protein_coding,4365,0
