,Gene,Bipolar1/Rods,Bipolar2/Rods,Bipolar3/Rods,Bipolar4/Rods,Bipolar5/Rods,Bipolar6/Rods,Bipolar1/Cones,Bipolar2/Cones,Bipolar3/Cones,Bipolar4/Cones,Bipolar5/Cones,Bipolar6/Cones,Bipolar1/MG,Bipolar2/MG,Bipolar3/MG,Bipolar4/MG,Bipolar5/MG,Bipolar6/MG,Bipolar1/BCs,Bipolar2/BCs,Bipolar3/BCs,Bipolar4/BCs,Bipolar5/BCs,Bipolar6/BCs
1700023L04Rik,1700023L04Rik,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0
1700024B18Rik,1700024B18Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1700024P16Rik,1700024P16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1700025C18Rik,1700025C18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700025G04Rik,1700025G04Rik,1,1,2,9,2,2,0.0,0,0,0,0,1,17,29,33,23,63,51,409,557,502,627,1037,894
1700025M24Rik,1700025M24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700026D08Rik,1700026D08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700026F02Rik,1700026F02Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1700026J14Rik,1700026J14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,5
1700026L06Rik,1700026L06Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700027A07Rik,1700027A07Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,2,2,2
1700027A15Rik,1700027A15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700027H10Rik,1700027H10Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
1700027I24Rik,1700027I24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1700027J19Rik,1700027J19Rik,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,15,13,8,16,0,0
1700028E10Rik,1700028E10Rik,0,0,0,0,1,2,0.0,0,0,0,0,1,1,1,0,0,2,0,9,6,1,8,62,51
1700028I16Rik,1700028I16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1700028J19Rik,1700028J19Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4,3,3
1700028K03Rik,1700028K03Rik,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,19,10,13,25,26
1700028N14Rik,1700028N14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1700028P14Rik,1700028P14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,5
1700029H14Rik,1700029H14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1700029I15Rik,1700029I15Rik,0,0,0,0,0,0,0.0,0,0,0,0,1,0,2,0,2,2,2,13,17,18,19,24,25
1700029J03Rik,1700029J03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700029J07Rik,1700029J07Rik,0,2,2,1,7,4,0.0,0,0,0,1,4,20,13,16,11,69,37,61,65,83,93,199,155
1700029M20Rik,1700029M20Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700029N11Rik,1700029N11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700029P11Rik,1700029P11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1700030C10Rik,1700030C10Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,14,10,6,11,8
1700030C12Rik,1700030C12Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,4,4
1700030I03Rik,1700030I03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1700030J22Rik,1700030J22Rik,0,0,1,3,1,2,0.0,0,0,0,0,1,1,0,3,0,3,1,7,1,3,3,5,7
1700030K09Rik,1700030K09Rik,0,0,2,1,2,1,0.0,0,0,0,1,0,12,7,10,7,30,12,63,77,67,89,148,134
1700030M09Rik,1700030M09Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1700031F05Rik,1700031F05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700031M16Rik,1700031M16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
1700031P21Rik,1700031P21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1700034B16Rik,1700034B16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700034G24Rik,1700034G24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700034H15Rik,1700034H15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,5,18,14
1700034I23Rik,1700034I23Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,2
1700034J05Rik,1700034J05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1700034P13Rik,1700034P13Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,2,0,1,5,3,3,7,3
1700036A12Rik,1700036A12Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700036O09Rik,1700036O09Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700037C06Rik,1700037C06Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1700037C18Rik,1700037C18Rik,1,0,0,0,2,2,0.0,1,0,0,0,0,0,0,2,4,6,5,3,16,14,16,47,43
1700037F24Rik,1700037F24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700037H04Rik,1700037H04Rik,0,0,0,0,2,1,0.0,0,0,0,1,1,5,14,6,4,25,24,68,67,45,71,160,133
1700039E15Rik,1700039E15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700039M10Rik,1700039M10Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1
1700040D17Rik,1700040D17Rik,0,1,0,0,0,0,0.0,0,0,0,0,1,1,1,2,2,5,2,12,25,15,20,28,27
1700040F17Rik,1700040F17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1700040L02Rik,1700040L02Rik,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,11,11,14,21,29,8
1700041G16Rik,1700041G16Rik,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,2,5,0,1,1,0,3,3
1700046C09Rik,1700046C09Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700047A11Rik,1700047A11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1700047G03Rik,1700047G03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700047I17Rik2,1700047I17Rik2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1700047K16Rik,1700047K16Rik,0,0,0,2,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,10,2,3,7,4,5
1700047M11Rik,1700047M11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,1,0,0
1700047N06Rik,1700047N06Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1700048M11Rik,1700048M11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700048O20Rik,1700048O20Rik,1,0,0,1,1,0,0.0,0,0,0,0,1,3,6,6,5,6,9,90,101,89,123,104,90
1700049G17Rik,1700049G17Rik,0,0,1,4,2,0,0.0,0,0,0,0,0,6,6,6,9,13,10,52,63,65,76,90,82
1700049J03Rik,1700049J03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1700051A21Rik,1700051A21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0
1700051O22Rik,1700051O22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,8
1700052I22Rik,1700052I22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700052K11Rik,1700052K11Rik,0,0,0,2,1,1,0.0,0,0,0,0,0,3,2,2,6,9,15,23,53,30,56,140,117
1700052N19Rik,1700052N19Rik,0,1,1,2,0,0,0.0,0,0,0,0,0,11,8,7,7,0,0,93,96,94,133,0,0
1700055D18Rik,1700055D18Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,1,8,4,9,7,11,17,14,23
1700055N04Rik,1700055N04Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1700056E22Rik,1700056E22Rik,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,1,2,0,11,10,4,13,15,19
1700056N10Rik,1700056N10Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,2,10,3,6,11,10
1700057H21Rik,1700057H21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700058P15Rik,1700058P15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3
1700060C16Rik,1700060C16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700060C20Rik,1700060C20Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0
1700060J05Rik,1700060J05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,2,0
1700061E18Rik,1700061E18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700061G19Rik,1700061G19Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1700061I17Rik,1700061I17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700063D05Rik,1700063D05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,0
1700063H04Rik,1700063H04Rik,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1700063H06Rik,1700063H06Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700064H15Rik,1700064H15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,5,11
1700064M15Rik,1700064M15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
1700065D16Rik,1700065D16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,2,4,2
1700065J18Rik,1700065J18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700066B17Rik,1700066B17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
1700066B19Rik,1700066B19Rik,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,4,4,5,2,16,8
1700066C05Rik,1700066C05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700066J03Rik,1700066J03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,0,1,0
1700066M21Rik,1700066M21Rik,1,0,0,0,2,0,0.0,0,0,0,0,0,23,40,28,43,86,89,8,20,18,13,25,26
1700067K01Rik,1700067K01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0
1700067P10Rik,1700067P10Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1700069B07Rik,1700069B07Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1700071G01Rik,1700071G01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700071M16Rik,1700071M16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,2,3,2
1700074H08Rik,1700074H08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700074P13Rik,1700074P13Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700080G11Rik,1700080G11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
1700080N15Rik,1700080N15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,10,1
1700082M22Rik,1700082M22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1700084C01Rik,1700084C01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,1,1,2,0,0,0,0,0,1
1700084C06Rik,1700084C06Rik,0,0,1,1,0,0,0.0,0,0,0,1,0,0,1,2,2,3,0,12,22,10,9,16,15
1700084E18Rik,1700084E18Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,1,2,2,2,6,1,8,13,14
1700084F23Rik,1700084F23Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1700085C21Rik,1700085C21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700086D15Rik,1700086D15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700086L19Rik,1700086L19Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700086O06Rik,1700086O06Rik,0,1,0,1,0,0,0.0,0,0,0,1,1,5,3,3,2,5,7,24,24,37,50,85,52
1700086P04Rik,1700086P04Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,3,2,2,3,1,2,13,8,7,13,22,20
1700087M22Rik,1700087M22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700088E04Rik,1700088E04Rik,1,2,0,2,3,2,0.0,0,0,0,0,0,5,7,2,5,18,19,7,8,9,20,24,28
1700092C02Rik,1700092C02Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700092K14Rik,1700092K14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1700092M07Rik,1700092M07Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1700093J21Rik,1700093J21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700093K21Rik,1700093K21Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,12,16,10,11,20,18
1700094J05Rik,1700094J05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0
1700095B10Rik,1700095B10Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700095J03Rik,1700095J03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700095J07Rik,1700095J07Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1700095J12Rik,1700095J12Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,4,2,2
1700096J18Rik,1700096J18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1700096K18Rik,1700096K18Rik,2,0,1,1,3,1,0.0,0,0,2,1,2,6,7,6,9,22,23,62,82,72,65,144,147
1700101E01Rik,1700101E01Rik,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1700101I11Rik,1700101I11Rik,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,11,18,7,23,29,25
1700101O22Rik,1700101O22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700102P08Rik,1700102P08Rik,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,2,13,18,19,24,23,13
1700104B16Rik,1700104B16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1700105P06Rik,1700105P06Rik,0,0,1,0,0,0,0.0,0,0,0,0,0,2,1,1,0,5,5,4,6,6,12,20,20
1700108F19Rik,1700108F19Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
1700109G14Rik,1700109G14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,12,2
1700109H08Rik,1700109H08Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,2,7,1,14,8,17,20,11,26,29,31
1700109K24Rik,1700109K24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700110C19Rik,1700110C19Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,0
1700110K17Rik,1700110K17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0
1700111E14Rik,1700111E14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700111N16Rik,1700111N16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700112D23Rik,1700112D23Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,4,2,0
1700112E06Rik,1700112E06Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,3
1700112J05Rik,1700112J05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1700112J16Rik,1700112J16Rik,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,3,3,14,20,5,23,20,9
1700113A16Rik,1700113A16Rik,0,1,0,0,1,0,0.0,0,0,0,0,2,6,5,2,3,26,6,14,21,20,15,30,14
1700113H08Rik,1700113H08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1700116B05Rik,1700116B05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700119H24Rik,1700119H24Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,6,6
1700120B22Rik,1700120B22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1
1700120C14Rik,1700120C14Rik,0,1,0,1,1,0,0.0,0,0,0,0,0,1,0,0,3,1,2,10,21,9,18,22,16
1700120G07Rik,1700120G07Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700120K04Rik,1700120K04Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1700121C08Rik,1700121C08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1700121L03Rik,1700121L03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700121L16Rik,1700121L16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700122E12Rik,1700122E12Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,2
1700122O11Rik,1700122O11Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700123I01Rik,1700123I01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1700123K08Rik,1700123K08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
1700123M08Rik,1700123M08Rik,1,0,0,0,1,0,0.0,0,0,0,0,0,2,2,1,1,2,2,17,24,12,13,29,21
1700123O20Rik,1700123O20Rik,1,1,0,3,3,3,0.0,0,0,0,1,1,15,33,22,25,90,72,170,196,163,198,415,399
1700124L16Rik,1700124L16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,19,28,22,37,37,25
1700125G02Rik,1700125G02Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700125G22Rik,1700125G22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0
1700125H03Rik,1700125H03Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700125H20Rik,1700125H20Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,6,4
1700126A01Rik,1700126A01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700126H18Rik,1700126H18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1700128F08Rik,1700128F08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1810007C17Rik,1810007C17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1810007D17Rik,1810007D17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810008B01Rik,1810008B01Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1810008I18Rik,1810008I18Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1810009A15Rik,1810009A15Rik,0,0,0,0,1,1,0.0,0,0,0,0,0,0,2,2,2,3,4,5,5,7,6,9,7
1810010H24Rik,1810010H24Rik,0,0,0,0,0,2,0.0,0,0,0,1,0,26,29,23,51,340,269,10,17,11,25,66,50
1810010K12Rik,1810010K12Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810011O10Rik,1810011O10Rik,0,0,0,0,1,0,0.0,0,0,0,0,0,7,10,11,14,30,45,0,0,0,1,3,1
1810012K08Rik,1810012K08Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2,3,2
1810012K16Rik,1810012K16Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1810013D15Rik,1810013D15Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,0,4,0,0,1,5,0,1,1
1810013L24Rik,1810013L24Rik,0,0,4,2,2,3,0.0,0,0,0,1,0,13,28,17,19,49,41,99,149,121,145,259,213
1810014B01Rik,1810014B01Rik,0,0,0,2,0,1,0.0,0,0,0,0,0,13,8,6,8,19,9,51,103,62,75,172,148
1810019N24Rik,1810019N24Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,1
1810020O05Rik,1810020O05Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1810021B22Rik,1810021B22Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,0,3,10,9,8,8,3,4,22,15
1810022K09Rik,1810022K09Rik,4,0,2,4,9,6,0.0,0,0,0,3,0,23,25,30,35,79,77,345,414,327,488,663,636
1810024B03Rik,1810024B03Rik,0,0,0,2,0,1,0.0,0,0,0,0,1,3,5,1,7,2,10,30,47,28,34,50,56
1810026B05Rik,1810026B05Rik,2,1,0,0,6,12,0.0,0,2,2,1,1,11,25,19,27,135,99,155,189,183,203,760,639
1810026J23Rik,1810026J23Rik,0,2,1,2,5,1,0.0,0,0,0,1,0,14,22,17,18,46,53,152,213,165,198,391,330
1810030O07Rik,1810030O07Rik,0,1,0,1,6,2,0.0,0,0,0,0,0,13,28,13,11,43,31,58,86,65,82,204,144
1810032O08Rik,1810032O08Rik,0,0,1,2,3,1,0.0,0,0,0,0,2,1,3,4,2,8,5,32,54,46,60,97,109
1810034E14Rik,1810034E14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1810037I17Rik,1810037I17Rik,6,4,13,20,9,14,0.0,0,0,0,3,2,111,157,134,140,358,289,1113,1403,1294,1479,1654,1473
1810041H14Rik,1810041H14Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,1,2,2,7,2,4,5,5
1810041L15Rik,1810041L15Rik,4,0,5,3,14,9,0.0,0,0,0,4,3,4,1,2,3,8,10,226,338,303,392,1262,1204
1810043G02Rik,1810043G02Rik,1,0,2,4,1,3,0.0,0,0,0,1,0,3,10,5,3,18,14,32,35,35,49,103,93
1810043H04Rik,1810043H04Rik,1,0,0,5,5,2,0.0,0,0,0,2,2,19,19,21,21,69,62,191,211,194,259,420,387
1810044D09Rik,1810044D09Rik,0,1,0,0,2,0,0.0,0,0,0,1,0,2,2,2,3,17,17,26,47,32,47,85,83
1810049J17Rik,1810049J17Rik,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,2,4,2,5,6,2
