Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
2210016L21Rik,10,7,17,15,17,27,957,1115,1187,1306,2700,2454
2210017G18Rik,0,0,0,0,0,0,0,2,3,5,1,1
2210018M11Rik,3,0,2,2,7,1,91,128,102,125,263,244
2210019I11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210404O09Rik,0,0,2,2,0,1,71,97,77,78,140,126
2210406O10Rik,0,0,0,1,0,1,3,13,9,11,19,15
2210407C18Rik,0,0,0,0,0,0,1,1,0,0,0,0
2210408F21Rik,0,0,0,0,0,2,5,12,6,5,9,4
2210408I21Rik,0,0,0,0,0,1,58,78,62,70,106,94
2210417A02Rik,0,0,0,0,0,0,0,1,0,0,0,0
2210418O10Rik,0,0,0,0,0,0,0,1,1,1,0,0
2300005B03Rik,0,0,0,0,0,0,0,0,0,1,0,1
2300009A05Rik,2,3,4,7,9,6,311,374,351,420,642,586
2310001H17Rik,0,0,0,0,0,0,2,2,3,4,6,3
2310001K24Rik,0,0,0,0,0,0,0,0,1,1,0,1
2310002L09Rik,0,0,0,0,0,0,1,0,0,0,1,0
2310003H01Rik,0,0,0,0,1,0,25,19,15,29,63,74
2310007L24Rik,0,0,0,0,0,0,0,0,0,0,0,1
2310009A05Rik,0,1,2,5,3,3,121,134,142,139,289,287
2310009B15Rik,2,0,1,3,5,3,133,165,131,151,257,227
2310010G23Rik,0,0,0,0,0,0,9,7,3,6,14,17
2310010J17Rik,1,0,2,2,4,1,50,84,46,95,119,110
2310011J03Rik,1,0,1,1,2,3,39,44,32,46,146,100
2310014F06Rik,0,0,0,0,0,0,0,0,0,1,1,0
2310014L17Rik,0,0,0,0,0,0,1,1,2,4,0,0
2310015A10Rik,0,1,1,1,3,1,64,86,69,107,137,135
2310015D24Rik,0,0,0,0,0,0,0,1,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310016G11Rik,0,0,0,0,0,0,0,1,0,0,0,1
2310022A10Rik,1,2,1,0,1,1,40,49,45,49,93,76
2310022B05Rik,1,0,0,1,3,1,27,45,58,43,144,135
2310026I22Rik,0,0,0,0,0,0,9,5,8,9,17,12
2310026L22Rik,0,0,0,0,0,0,5,5,4,10,24,14
2310030A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310030G06Rik,0,0,1,0,0,0,11,14,12,23,49,42
2310031A07Rik,0,0,0,0,0,0,5,7,5,4,5,6
2310033P09Rik,0,2,3,3,4,9,171,204,185,221,396,381
2310034O05Rik,0,0,0,0,0,0,0,0,0,0,2,1
2310035C23Rik,2,0,0,3,3,3,132,164,186,208,373,342
2310036O22Rik,8,1,4,13,20,12,412,514,407,490,1177,1008
2310039H08Rik,2,0,0,0,3,2,56,78,71,86,194,178
2310040G07Rik,0,0,0,0,0,0,0,0,0,0,3,2
2310040G24Rik,0,0,0,0,0,0,0,3,4,1,9,10
2310043M15Rik,0,0,0,0,0,0,0,0,0,1,0,0
2310045N01Rik,2,0,1,2,3,4,75,96,80,109,231,179
2310047D07Rik,0,0,0,2,0,0,2,4,0,1,5,9
2310047M10Rik,0,1,1,0,5,3,36,38,47,45,96,94
2310050C09Rik,0,0,0,0,0,0,0,0,0,0,1,0
2310057J18Rik,0,0,0,0,0,0,0,0,0,0,0,1
2310057M21Rik,0,2,0,2,2,4,56,68,59,78,171,149
2310058D17Rik,0,0,0,0,0,0,4,11,5,7,23,13
2310061I04Rik,2,1,3,1,6,4,107,120,99,123,242,220
2310061J03Rik,0,0,1,0,0,0,10,18,16,17,0,0
2310061N02Rik,0,0,0,0,0,0,0,0,0,0,0,1
2310065F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310067B10Rik,0,0,0,1,3,0,18,27,16,31,72,57
2310068J16Rik,0,0,0,0,0,0,10,16,16,13,22,10
2310069B03Rik,0,0,0,0,0,0,0,0,0,1,0,1
2310069G16Rik,1,0,0,0,2,0,14,15,15,19,34,21
2410002F23Rik,0,1,0,3,3,0,63,105,86,119,238,218
2410004B18Rik,3,1,5,5,7,6,225,284,256,297,646,594
2410004I01Rik,0,0,0,0,0,0,0,0,1,0,0,0
2410004N09Rik,3,5,2,3,0,0,108,119,98,128,0,0
2410004P03Rik,0,0,0,0,0,0,1,0,0,0,0,1
2410006H16Rik,0,3,4,8,13,8,304,395,260,423,743,624
2410007B07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410012E07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410015M20Rik,2,0,2,11,9,10,320,391,361,432,880,776
2410016O06Rik,3,2,0,0,0,0,16,14,13,14,40,37
2410017I17Rik,0,0,0,0,0,0,1,0,0,0,0,0
2410018L13Rik,0,0,0,0,1,1,45,68,51,63,65,52
2410021H03Rik,0,0,0,0,3,0,11,17,17,20,30,45
2410022M11Rik,0,0,0,1,0,1,21,37,28,29,61,41
2410080I02Rik,0,0,0,0,0,0,2,2,4,2,8,10
2410089E03Rik,2,1,7,2,3,7,145,229,182,233,404,346
2410114N07Rik,0,0,0,0,0,0,2,1,0,1,0,0
2410124H12Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410127L17Rik,0,0,0,0,0,0,10,15,11,11,13,12
2410131K14Rik,1,1,2,1,3,6,42,51,44,55,133,103
2410137M14Rik,0,0,0,0,0,0,0,1,0,0,3,1
2410141K09Rik,0,0,0,0,0,0,3,3,1,1,1,0
2500002B13Rik,0,0,0,0,1,0,1,1,0,1,2,0
2500004C02Rik,0,0,1,1,2,1,32,55,37,49,43,42
2510002D24Rik,4,4,3,2,8,5,201,264,281,287,554,492
2510003E04Rik,6,5,6,11,0,0,329,428,382,412,0,0
2510009E07Rik,3,9,1,7,12,11,314,419,389,479,1062,959
2510039O18Rik,0,0,0,0,1,1,28,33,46,42,93,79
2510046G10Rik,0,1,0,0,2,2,28,34,36,45,57,63
2600006K01Rik,0,0,0,0,0,0,2,0,0,0,2,2
2600014E21Rik,0,0,0,0,0,0,1,1,0,1,0,0
2610001A08Rik,0,0,0,0,0,0,0,1,0,1,1,2
2610001J05Rik,0,5,0,7,11,12,210,270,273,311,593,488
2610002J02Rik,0,0,0,0,0,1,14,17,12,12,75,67
2610002M06Rik,1,1,0,1,0,3,125,157,143,203,228,221
2610008E11Rik,1,1,1,9,2,1,183,278,283,302,382,337
2610012C04Rik,0,0,0,0,0,0,0,1,0,0,3,1
2610015P09Rik,3,4,0,10,6,11,105,154,148,163,371,298
2610020C07Rik,1,1,1,0,2,2,28,54,44,51,78,74
2610020H08Rik,0,0,0,1,1,0,1,9,5,2,14,7
2610021A01Rik,2,2,1,2,1,1,78,89,78,96,107,111
2610027K06Rik,0,0,0,1,0,0,8,15,12,15,45,32
2610028E06Rik,0,0,0,0,0,0,0,0,0,0,1,0
2610028H24Rik,0,0,0,0,0,0,1,1,1,1,6,1
2610034B18Rik,0,0,0,0,1,2,34,52,33,44,86,105
2610035D17Rik,0,0,0,0,0,0,4,5,4,7,16,16
2610035F20Rik,0,0,0,0,1,0,1,1,2,1,6,4
2610037D02Rik,1,0,5,0,0,3,73,90,94,112,193,152
2610042L04Rik,0,0,0,0,0,0,1,1,0,2,1,0
2610044O15Rik8,0,0,2,0,3,0,65,87,81,104,137,122
2610105M22Rik,0,0,0,0,0,0,0,1,1,0,0,0
2610203C20Rik,0,0,0,0,0,0,24,24,24,29,56,65
2610203C22Rik,0,0,0,0,0,0,0,0,1,2,1,4
2610204G07Rik,0,0,0,0,0,0,0,0,0,1,0,0
2610206C17Rik,0,0,0,0,0,0,0,2,3,1,2,4
2610301B20Rik,1,1,4,3,3,3,77,92,86,100,192,165
2610305D13Rik,0,0,2,0,0,0,6,7,10,7,10,17
2610306M01Rik,0,0,0,3,2,0,51,56,42,62,112,92
2610307P16Rik,0,0,0,0,0,0,1,2,0,1,2,4
2610316D01Rik,0,0,1,2,1,1,14,17,19,22,62,44
2610318N02Rik,0,0,0,0,0,0,4,5,7,9,16,15
2610507B11Rik,2,1,5,5,6,7,163,199,201,244,479,449
2610507I01Rik,1,1,0,0,1,0,31,47,51,53,54,54
2610509F24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610524H06Rik,0,4,1,3,5,2,104,112,114,143,400,299
2610528A11Rik,0,0,0,0,1,0,1,9,3,5,6,4
2700012I20Rik,0,0,0,1,0,0,1,3,2,4,6,5
2700016F22Rik,0,0,0,1,0,0,8,13,9,14,41,35
2700029M09Rik,11,3,7,14,21,14,473,548,574,654,1101,1005
2700033N17Rik,0,0,0,0,4,1,4,6,12,6,19,14
2700038G22Rik,2,0,1,2,0,5,39,53,47,57,48,49
2700046A07Rik,0,0,0,0,0,0,6,7,3,1,8,10
2700046G09Rik,0,0,0,3,3,3,68,96,98,94,149,122
2700049A03Rik,0,1,7,0,4,8,122,169,171,217,330,285
2700060E02Rik,3,2,5,13,17,9,404,459,416,538,884,733
2700062C07Rik,2,2,2,4,2,3,56,83,82,86,211,165
2700068H02Rik,0,0,0,0,0,0,0,1,0,0,0,1
2700069I18Rik,0,0,1,1,0,0,13,24,21,26,58,69
2700078F05Rik,0,0,0,0,0,0,0,1,1,2,3,4
2700081O15Rik,2,0,1,0,2,0,37,43,38,58,88,68
2700089E24Rik,10,2,13,16,0,0,1000,1202,1229,1305,0,0
2700089I24Rik,0,0,0,0,0,0,0,0,0,1,0,0
2700094K13Rik,4,1,4,9,12,9,264,359,291,363,718,584
2700097O09Rik,1,0,2,2,3,4,119,146,117,163,262,253
2810001G20Rik,0,0,1,4,3,6,172,211,202,229,343,281
2810002D19Rik,1,1,0,0,1,1,48,59,66,64,106,96
2810004N23Rik,3,2,2,0,4,3,163,171,176,211,430,395
2810006K23Rik,0,4,1,6,7,4,129,179,174,215,390,276
2810007J24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810008D09Rik,12,5,17,12,0,0,993,1119,1021,1225,0,0
2810013P06Rik,5,6,5,13,11,15,421,623,543,658,1008,816
2810021J22Rik,0,1,2,1,4,4,53,73,67,75,158,123
2810029C07Rik,0,1,3,3,1,3,58,76,57,72,178,152
2810030D12Rik,0,0,1,3,1,1,2,9,1,6,4,4
2810032G03Rik,0,0,0,0,0,0,4,3,0,2,6,6
2810049E08Rik,0,0,0,0,1,0,24,16,14,24,51,46
2810402E24Rik,0,0,1,1,2,1,50,84,76,98,205,198
2810403A07Rik,2,0,1,5,1,2,149,176,194,237,331,322
2810403D21Rik,0,0,0,0,0,2,8,10,10,10,30,18
2810405F15Rik,0,0,0,0,0,0,0,0,0,1,0,0
2810405F17Rik,0,0,0,1,0,0,35,38,36,38,54,63
2810407A14Rik,0,0,0,0,0,0,0,0,1,1,1,0
2810408A11Rik,0,0,0,0,0,0,1,2,2,2,7,8
2810408I11Rik,0,0,0,0,0,0,1,3,6,6,15,8
2810408M09Rik,0,0,0,0,0,0,38,37,27,41,0,0
2810410L24Rik,1,1,0,1,0,0,26,54,38,49,64,39
2810414N06Rik,0,0,0,1,0,0,4,7,3,4,3,4
2810417H13Rik,0,0,0,0,0,1,4,7,3,7,9,6
2810425M01Rik,0,0,0,0,0,0,0,0,0,1,1,0
2810428I15Rik,1,0,6,6,13,6,230,270,243,321,799,765
2810429I04Rik,0,0,0,0,0,0,19,35,30,47,46,28
2810430I11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810433D01Rik,0,1,0,0,0,0,38,41,46,37,69,61
2810442N19Rik,0,0,0,0,0,0,1,2,4,4,1,4
2810454H06Rik,0,0,0,0,3,0,20,45,30,48,58,47
2810455O05Rik,0,0,0,0,0,3,14,19,15,27,52,38
2810459M11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810468N07Rik,0,0,0,0,0,0,27,50,34,46,100,70
2810471M01Rik,0,0,0,0,0,0,0,1,0,0,0,0
2810474O19Rik,1,0,3,5,3,6,111,173,174,204,453,380
2900002M20Rik,0,0,0,0,0,0,1,1,3,4,10,9
2900005J15Rik,0,0,0,0,0,0,4,2,5,0,4,4
2900009J06Rik,0,0,0,0,1,0,2,0,1,1,1,4
2900011O08Rik,11,1,4,13,9,10,696,834,786,956,1247,1163
2900018N21Rik,0,0,0,0,0,0,1,1,1,0,5,3
2900022M07Rik,0,0,0,0,0,1,9,14,12,13,33,29
2900026A02Rik,0,0,0,0,1,0,14,22,18,18,53,41
2900035J10Rik,0,0,0,0,1,0,0,0,1,0,0,0
2900037B21Rik,0,0,0,0,0,0,0,0,0,0,0,1
2900041M22Rik,0,0,0,0,0,0,0,0,0,0,1,1
2900052L18Rik,0,0,2,3,1,4,183,239,227,276,379,392
2900052N01Rik,0,0,0,0,1,0,21,30,31,32,71,72
2900055J20Rik,0,0,0,0,0,0,6,12,8,9,39,27
2900072N19Rik,0,0,0,1,0,0,0,6,3,3,6,6
2900076A07Rik,1,1,4,7,13,5,168,233,204,229,359,357
2900079G21Rik,0,0,0,0,0,0,0,0,0,0,1,1
2900089D17Rik,0,0,0,0,0,0,1,1,0,0,7,5
2900092N22Rik,0,0,0,0,0,0,1,0,0,1,0,0
2900093K20Rik,0,1,2,3,2,4,128,177,179,200,214,203
2900097C17Rik,0,0,0,0,0,0,2,6,3,4,8,5
3010001F23Rik,0,0,0,1,2,2,15,18,27,26,41,39
3010003L21Rik,0,0,0,0,0,0,2,3,2,2,5,3
3010026O09Rik,0,0,0,2,0,0,22,30,18,24,72,46
3100003L05Rik,0,0,0,0,0,0,1,4,2,4,9,4
3110001I22Rik,0,1,0,0,0,1,13,18,21,14,23,28
3110002H16Rik,1,1,0,0,1,3,59,54,72,79,136,118
3110004A20Rik,0,1,0,2,0,0,12,17,7,16,30,27
3110007F17Rik,0,0,0,0,0,0,10,17,7,17,0,0
3110009E18Rik,1,0,2,2,1,0,35,30,39,36,81,76
3110018I06Rik,0,0,0,0,0,0,0,0,0,0,1,0
3110021A11Rik,0,0,0,0,0,0,7,10,6,7,19,7
3110021N24Rik,0,1,0,0,1,1,21,30,27,30,54,46
3110035E14Rik,0,0,0,0,1,0,8,6,10,4,22,14
3110039M20Rik,0,0,0,0,0,0,0,0,0,1,0,0
3110040N11Rik,1,0,2,1,1,2,46,71,76,71,147,100
3110043O21Rik,1,1,0,2,5,1,82,71,68,79,156,131
3110045C21Rik,0,0,0,0,0,0,0,1,2,0,0,1
3110052M02Rik,0,0,0,0,1,0,22,25,35,44,68,49
3110056K07Rik,1,0,5,5,9,4,182,246,247,270,315,254
3110057O12Rik,0,3,0,2,3,0,68,105,98,127,177,172
3110062G12Rik,0,0,0,0,0,0,1,1,0,0,0,1
3110062M04Rik,1,0,0,1,2,1,22,44,32,40,95,87
3110070M22Rik,0,0,0,0,0,0,6,5,4,4,28,16
3110079O15Rik,0,0,0,0,0,0,0,0,0,1,1,0
3110080O07Rik,0,0,0,0,0,0,0,1,0,0,5,0
3110082I17Rik,1,2,1,1,1,0,9,16,11,23,45,56
3110082J24Rik,0,0,0,0,0,0,0,0,1,0,0,0
3110083C13Rik,0,0,0,0,0,0,6,5,3,9,27,18
3110099E03Rik,0,0,0,0,0,0,0,0,0,0,1,1
3222401L13Rik,0,0,2,0,1,5,23,31,24,33,64,57
3300002I08Rik,0,0,1,0,0,0,20,31,33,27,56,46
3300005D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
3425401B19Rik,0,0,0,0,0,0,0,1,1,0,1,0
3632451O06Rik,0,1,0,1,3,2,10,9,12,6,26,33
3632454L22Rik,0,0,0,0,0,0,0,1,1,0,3,4
3830403N18Rik,0,0,0,0,0,0,0,1,0,1,0,0
3830406C13Rik,1,2,0,1,1,0,89,136,131,147,250,224
3830408C21Rik,0,0,0,2,0,0,9,14,16,9,21,19
3830432H09Rik,0,0,0,0,0,0,2,1,0,1,3,0
3930402G23Rik,0,0,0,0,0,0,0,0,0,0,1,0
4430402I18Rik,0,0,0,0,0,0,8,6,8,6,11,16
4631405J19Rik,0,0,0,0,0,2,20,25,35,30,75,56
4632404H12Rik,0,0,3,2,3,0,110,147,122,151,215,191
4632411P08Rik,0,0,0,0,0,0,1,1,1,1,9,1
4632415L05Rik,8,0,7,5,16,11,245,289,339,362,811,696
4632427E13Rik,0,1,7,2,7,5,121,149,125,154,405,366
4632428C04Rik,0,0,0,0,0,0,1,1,0,0,0,0
4632428N05Rik,0,0,0,0,0,0,0,0,0,0,2,0
4632433K11Rik,0,0,0,0,1,0,1,4,3,2,6,3
4731419I09Rik,0,0,0,0,1,0,0,0,0,1,0,0
4732414G09Rik,0,0,0,0,0,1,4,14,7,7,10,19
4732419C18Rik,0,0,0,0,0,0,0,0,0,0,0,1
4732440D04Rik,0,1,2,0,2,2,49,47,57,51,89,88
4732456N10Rik,0,0,0,0,0,0,2,1,0,1,2,0
4732463B04Rik,0,0,0,0,0,0,0,1,0,1,0,1
4732465J04Rik,0,0,0,0,0,0,0,0,2,0,0,1
4732471J01Rik,0,0,0,0,0,0,1,0,1,1,1,3
4732487G21Rik,0,0,0,0,0,0,1,1,0,1,0,0
4732490B19Rik,0,0,0,0,0,0,0,1,0,0,0,0
4732491K20Rik,0,0,0,0,0,2,17,26,27,37,44,29
4831440E17Rik,1,0,2,0,0,0,49,72,76,86,64,47
4833412C05Rik,0,0,0,0,0,0,0,1,0,1,1,0
4833412K13Rik,0,0,0,0,0,1,3,6,5,9,11,7
4833413E03Rik,0,0,0,0,0,0,2,1,1,1,5,4
4833417C18Rik,0,0,0,0,0,0,12,20,8,8,19,26
4833418N02Rik,1,0,0,0,0,0,4,3,2,3,3,4
4833420G17Rik,5,2,2,3,6,9,229,297,301,344,513,419
4833421G17Rik,0,0,0,0,0,0,1,0,1,2,2,2
4833422C13Rik,0,0,0,1,0,2,13,25,17,21,55,43
4833422M21Rik,0,0,0,0,0,0,1,0,0,0,0,0
4833423E24Rik,0,0,0,0,0,1,1,0,1,2,4,4
4833428L15Rik,0,0,0,0,0,0,4,5,3,8,8,10
4833439L19Rik,9,6,6,9,9,11,301,384,362,409,793,709
4833445I07Rik,0,0,0,0,0,0,1,4,4,4,2,3
4921501E09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921504A21Rik,1,0,1,3,1,1,26,32,49,49,69,71
4921506M07Rik,0,0,0,0,0,0,1,1,0,0,2,0
4921507G05Rik,0,0,0,0,1,0,1,0,0,0,2,1
4921507H08Rik,0,0,0,0,0,0,0,0,1,0,0,0
4921507L20Rik,0,0,0,0,0,0,0,0,1,1,1,1
4921507P07Rik,0,0,0,0,0,0,2,1,0,1,2,2
4921508M14Rik,0,0,0,0,0,0,1,0,0,0,0,0
4921511C20Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921511H03Rik,0,0,0,0,1,1,1,1,1,3,11,13
4921513D11Rik,0,0,0,0,0,0,1,1,1,1,1,4
4921514A10Rik,0,0,0,0,0,0,1,4,3,5,3,5
4921517D22Rik,0,0,0,0,0,0,0,0,1,0,1,0
4921523L03Rik,0,0,0,0,0,0,0,1,0,0,1,0
4921524J17Rik,0,2,4,4,7,3,144,210,206,223,357,333
4921528I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921530L21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921531C22Rik,0,0,0,0,0,2,20,25,27,24,55,52
4921534H16Rik,0,0,0,0,0,0,1,0,0,0,0,0
4921536K21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921539E11Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930401G09Rik,0,0,0,0,0,0,2,1,0,1,1,0
4930401O10Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402H24Rik,2,0,3,1,3,3,87,128,111,151,257,205
4930402K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930403O15Rik,0,0,0,0,0,0,1,2,0,4,2,7
4930403P22Rik,0,0,0,0,0,0,0,4,5,0,5,2
4930404H24Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404I05Rik,0,0,0,0,0,0,4,4,4,1,6,1
4930404N11Rik,1,0,0,0,0,0,6,10,12,14,25,20
4930405A21Rik,1,0,3,1,1,2,16,13,27,28,40,38
4930405D11Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930405O22Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930407G08Rik,0,0,0,0,1,0,0,2,1,1,2,0
4930407I10Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930412B13Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930412C18Rik,0,0,2,0,0,0,26,21,20,24,23,18
4930412L05Rik,0,0,0,0,0,0,1,0,0,1,0,0
4930412M03Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930412O13Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930415F15Rik,0,0,0,0,0,1,3,4,7,5,3,6
4930415L06Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930415O20Rik,0,0,0,0,0,0,0,0,0,1,1,1
4930417H01Rik,0,0,0,0,0,0,0,1,1,0,1,1
4930422M22Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930426D05Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930426I24Rik,0,0,0,0,0,0,1,1,3,2,4,5
4930426L09Rik,0,0,0,0,0,0,0,1,0,1,0,1
4930427A07Rik,0,0,0,0,0,0,1,1,0,0,2,2
4930429F24Rik,0,0,0,0,0,0,0,1,1,1,3,0
4930429P21Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930430E12Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930430F08Rik,3,1,3,2,7,7,171,217,240,267,410,372
4930431F12Rik,0,0,0,0,0,0,0,0,1,0,0,0
4930431P03Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930432B10Rik,0,0,0,1,0,0,1,4,6,10,4,1
4930432K21Rik,0,0,0,0,1,1,1,5,3,6,14,10
4930432L08Rik,0,0,0,0,0,0,0,1,1,1,1,0
4930433B08Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930435H24Rik,0,0,0,0,0,0,1,1,1,0,0,0
4930438A08Rik,0,0,0,0,0,0,1,0,0,0,1,0
4930439D14Rik,0,0,0,0,0,0,1,0,0,0,3,1
4930440I19Rik,0,0,0,0,0,0,1,3,4,4,6,4
4930442H23Rik,0,0,0,0,0,0,0,1,1,1,1,1
4930442L01Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930442P19Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930444A19Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930444P10Rik,0,0,0,0,0,0,0,1,0,2,3,1
4930445B16Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930445N18Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930447A16Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930447C04Rik,6,2,11,12,15,18,632,819,810,881,1522,1240
4930447F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930447F24Rik,0,0,0,0,0,0,1,1,2,1,0,4
4930447M23Rik,0,0,0,0,0,0,0,0,0,0,1,1
4930448N21Rik,0,0,0,0,0,0,0,0,0,0,1,0
4930449E01Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930451E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930451G09Rik,0,0,0,0,3,0,4,6,5,8,13,17
4930452B06Rik,0,1,0,0,0,0,3,5,4,11,9,8
4930453H23Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930453N24Rik,0,0,2,4,0,3,70,101,70,112,205,179
4930455D15Rik,0,0,0,0,0,0,0,1,0,0,1,0
4930455H04Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930456G14Rik,0,0,0,0,0,0,3,3,0,1,2,1
4930456L15Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930458D05Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930461C15Rik,0,0,0,0,0,0,1,2,2,4,6,4
4930463O16Rik,0,0,0,0,0,0,0,0,1,0,1,0
4930465M20Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930466I24Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930467D21Rik,0,0,0,0,0,0,6,1,1,1,4,1
4930467E23Rik,0,0,0,0,0,0,1,1,0,1,1,0
4930467K11Rik,0,0,0,0,0,0,0,0,1,1,0,0
4930469G21Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930470G03Rik,0,0,0,1,0,0,10,9,9,17,28,22
4930471C04Rik,0,0,0,1,0,0,1,1,1,0,1,0
4930471M09Rik,0,0,0,0,0,0,0,1,1,0,0,1
4930473A02Rik,0,0,0,0,0,0,2,4,1,5,3,7
4930473D10Rik,0,0,0,0,0,0,0,0,0,0,1,1
4930474H06Rik,0,0,0,0,0,0,0,0,1,0,1,1
4930478K11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930479D17Rik,0,0,0,0,0,0,0,1,1,1,1,1
4930480E11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930480K15Rik,0,0,0,0,0,0,0,1,0,0,1,1
4930480K23Rik,0,1,1,0,0,0,23,35,28,39,59,41
4930481A15Rik,0,0,0,0,1,0,9,10,10,14,75,50
4930481B07Rik,0,0,0,0,0,0,3,9,7,6,12,8
4930483J18Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930483K19Rik,0,0,0,0,0,0,0,0,0,1,3,0
4930486F22Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930500F10Rik,0,0,0,0,0,0,4,5,4,5,1,2
4930500J02Rik,0,0,0,0,0,0,3,2,2,2,0,0
4930500M09Rik,0,0,0,0,0,0,0,1,1,1,0,1
4930502E09Rik,0,0,0,0,0,0,0,0,1,0,0,1
4930502E18Rik,0,0,0,0,0,0,0,0,1,1,0,1
4930503L19Rik,0,0,0,1,0,0,31,48,43,46,56,68
4930504O13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930505A04Rik,0,0,0,0,0,0,0,0,0,0,1,1
4930505K14Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930505M18Rik,0,0,0,0,0,0,0,0,0,0,1,0
4930505N22Rik,0,0,0,0,0,0,1,4,1,1,2,2
4930506C21Rik,0,0,0,0,1,0,1,6,3,5,15,11
4930506M07Rik,0,0,2,5,0,0,160,186,220,265,0,0
4930507D05Rik,0,0,0,0,0,0,2,2,1,4,2,6
4930507D10Rik,0,0,0,0,0,0,0,0,0,0,1,0
4930509E16Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930509G22Rik,0,0,0,0,0,0,1,5,0,1,0,1
4930509J09Rik,0,0,0,0,0,0,0,1,2,0,4,1
4930509K18Rik,0,0,0,0,0,0,0,0,0,0,1,0
4930510E17Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930511A02Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930511M06Rik,0,0,0,0,0,0,0,1,0,0,0,1
4930512B01Rik,0,0,0,0,0,0,0,1,0,0,2,1
4930512H18Rik,0,0,2,0,0,0,14,19,21,17,29,27
4930513N10Rik,0,0,0,0,0,0,1,1,2,2,6,6
4930515B02Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930515G01Rik,0,0,0,0,0,0,1,1,1,4,5,5
4930516B21Rik,0,0,0,0,0,0,0,0,0,0,2,0
4930516K23Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930517J16Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930517O19Rik,0,0,0,0,0,0,0,1,0,0,0,0
4930518C09Rik,0,0,0,0,0,0,1,0,0,0,0,1
4930518I15Rik,0,2,0,0,1,1,6,4,6,10,23,10
4930518J20Rik,0,0,0,0,0,0,0,0,0,1,0,0
4930519A11Rik,0,0,0,0,0,0,0,0,1,0,0,0
4930519D14Rik,0,0,0,0,0,0,0,0,0,0,1,1
4930519F24Rik,0,0,0,0,0,0,0,0,0,0,1,0
